text,category,macro
"Evidence accumulation models of simple decision-making have long assumed that
the brain estimates a scalar decision variable corresponding to the
log-likelihood ratio of the two alternatives. Typical neural implementations of
this algorithmic cognitive model assume that large numbers of neurons are each
noisy exemplars of the scalar decision variable. Here we propose a neural
implementation of the diffusion model in which many neurons construct and
maintain the Laplace transform of the distance to each of the decision bounds.
As in classic findings from brain regions including LIP, the firing rate of
neurons coding for the Laplace transform of net accumulated evidence grows to a
bound during random dot motion tasks. However, rather than noisy exemplars of a
single mean value, this approach makes the novel prediction that firing rates
grow to the bound exponentially, across neurons there should be a distribution
of different rates. A second set of neurons records an approximate inversion of
the Laplace transform, these neurons directly estimate net accumulated
evidence. In analogy to time cells and place cells observed in the hippocampus
and other brain regions, the neurons in this second set have receptive fields
along a ""decision axis."" This finding is consistent with recent findings from
rodent recordings. This theoretical approach places simple evidence
accumulation models in the same mathematical language as recent proposals for
representing time and space in cognitive models for memory.",q-bio.NC,q-bio
"Morphogenesis, the process by which an adult organism emerges from a single
cell, has fascinated humans for a long time. Modelling this process can provide
novel insights into development and the principles that orchestrate the
developmental processes. This chapter focusses on the mathematical description
and numerical simulation of developmental processes. In particular, we discuss
the mathematical representation of morphogen and tissue dynamics on static and
grow- ing domains, as well as the corresponding tissue mechanics. In addition,
we give an overview of numerical methods that are routinely used to solve the
resulting systems of partial differential equations. These include the finite
element method and the Lattice Boltzmann method for the discretisation as well
as the arbitrary Lagrangian-Eulerian method and the Diffuse-Domain method to
numerically treat deforming domains.",q-bio.TO,q-bio
"Membrane transporters contribute to the regulation of the internal
environment of cells by translocating substrates across cell membranes. Like
all physical systems, the behaviour of membrane transporters is constrained by
the laws of thermodynamics. However, many mathematical models of transporters,
especially those incorporated into whole-cell models, are not thermodynamically
consistent, leading to unrealistic behaviour. In this paper we use a
physics-based modelling framework, in which the transfer of energy is
explicitly accounted for, to develop thermodynamically consistent models of
transporters. We then apply this methodology to model two specific
transporters: the cardiac sarcoplasmic/endoplasmic Ca$^{2+}$ ATPase (SERCA) and
the cardiac Na$^+$/K$^+$ ATPase.",q-bio.BM,q-bio
"In this technical report we present novel results of the dopamine
bio-plausible neuromodulation excitatory (eSTDP) and inhibitory (iSTDP)
learning. We present the principal schematic for the neuromodulation of D1 and
D2 receptors of dopamine, wiring schematic for both cases as well as the
simulatory experiments results done in LTSpice.",q-bio.NC,q-bio
"Among the more important hallmarks of human intelligence, which any
artificial general intelligence (AGI) should have, are the following. 1. It
must be capable of on-line learning, including with single/few trials. 2.
Memories/knowledge must be permanent over lifelong durations, safe from
catastrophic forgetting. Some confabulation, i.e., semantically plausible
retrieval errors, may gradually accumulate over time. 3. The time to both: a)
learn a new item, and b) retrieve the best-matching / most relevant item(s),
i.e., do similarity-based retrieval, must remain constant throughout the
lifetime. 4. The system should never become full: it must remain able to store
new information, i.e., make new permanent memories, throughout very long
lifetimes. No artificial computational system has been shown to have all these
properties. Here, we describe a neuromorphic associative memory model, Sparsey,
which does, in principle, possess them all. We cite prior results supporting
possession of hallmarks 1 and 3 and sketch an argument, hinging on strongly
recursive, hierarchical, part-whole compositional structure of natural data,
that Sparsey also possesses hallmarks 2 and 4.",q-bio.NC,q-bio
"We define a general class of models representing natural selection between
two alleles. The population size and spatial structure are arbitrary, but
fixed. Genetics can be haploid, diploid, or otherwise; reproduction can be
asexual or sexual. Biological events (e.g.~births, deaths, mating, dispersal)
depend in arbitrary fashion on the current population state. Our formalism is
based on the idea of genetic sites. Each genetic site resides at a particular
locus and houses a single allele. Each individual contains a number of sites
equal to its ploidy (one for haploids, two for diploids, etc.). Selection
occurs via replacement events, in which alleles in some sites are replaced by
copies of others. Replacement events depend stochastically on the population
state, leading to a Markov chain representation of natural selection. Within
this formalism, we define reproductive value, fitness, neutral drift, and
fixation probability, and prove relationships among them. We identify four
criteria for evaluating which allele is selected and show that these become
equivalent in the limit of low mutation. We then formalize the method of weak
selection. The power of our formalism is illustrated with applications to
evolutionary games on graphs and to selection in a haplodiploid population.",q-bio.PE,q-bio
"Increasingly sophisticated experiments, coupled with large-scale
computational models, have the potential to systematically test biological
hypotheses to drive our understanding of multicellular systems. In this short
review, we explore key challenges that must be overcome to achieve robust,
repeatable data-driven multicellular systems biology. If these challenges can
be solved, we can grow beyond the current state of isolated tools and datasets
to a community-driven ecosystem of interoperable data, software utilities, and
computational modeling platforms. Progress is within our grasp, but it will
take community (and financial) commitment.",q-bio.QM,q-bio
"There is evidence for the effect of blue light on circadian cycle and ocular
pathologies. Moreover, the introduction of LED lamps has increased the presence
of blue light. In the last two years, many different blue blocking ophthalmic
lenses have been introduced. Due to the different effect of blue light on
ocular media and circadian rhythm, we have defined two indices that describe
the level of protection of the lenses towards the retina and the circadian
cycle under different lighting as for example daylight and tablet. These
indexes can help in individuating the right lens for ocular protection.",q-bio.OT,q-bio
"The log-det distance between two aligned DNA sequences was introduced as a
tool for statistically consistent inference of a gene tree under simple
non-mixture models of sequence evolution. Here we prove that the log-det
distance, coupled with a distance-based tree construction method, also permits
consistent inference of species trees under mixture models appropriate to
aligned genomic-scale sequences data. Data may include sites from many genetic
loci, which evolved on different gene trees due to incomplete lineage sorting
on an ultrametric species tree, with different time-reversible substitution
processes. The simplicity and speed of distance-based inference suggests
log-det based methods should serve as benchmarks for judging more elaborate and
computationally-intensive species trees inference methods.",q-bio.PE,q-bio
"Atherosclerotic plaque failure results from various pathophysiological
events, with the existence of fibrous cap mode I tearing in the arterial wall,
having the potential to block the aortic lumen and correspondingly induce
serious clinical conditions.The aim of this study was to quantify the
interfacial strength and critical energy release rate of the fibrous tissue
across the thickness. in this study, an inverse analysis method via finite
element modeling and simulation approach was presented. A cohesive zone model
(CZM) was applied to simulate the tearing of the fibrous cap tissue under
uniaxial tensile tests along the circumferential direction. A fiber-reinforced
hyperelastic model (Holzapfel-Gasser-Ogden) was implemented for characterizing
the mechanical properties of bulk material. With the material parameter values
of HGO model from inverse analysis process as the input for the bulk material,
the interfacial strength and critical energy release rate along the tearing
path or failure zones are obtained through the same method as material
identification process of HGO model. Results of this study demonstrate the
fibrous cap tissue tearing failure processes.",q-bio.TO,q-bio
"The application of network techniques to the analysis of neural data has
greatly improved our ability to quantify and describe these rich interacting
systems. Among many important contributions, networks have proven useful in
identifying sets of node pairs that are densely connected and that collectively
support brain function. Yet the restriction to pairwise interactions prevents
us from realizing intrinsic topological features such as cavities within the
interconnection structure that may be just as crucial for proper function. To
detect and quantify these topological features we must turn to methods from
algebraic topology that encode data as a simplicial complex built of sets of
interacting nodes called simplices. On this substrate, we can then use the
relations between simplices and higher-order connectivity to expose cavities
within the complex, thereby summarizing its topological nature. Here we provide
an introduction to persistent homology, a fundamental method from applied
topology that builds a global descriptor of system structure by chronicling the
evolution of cavities as we move through a combinatorial object such as a
weighted network. We detail the underlying mathematics and perform
demonstrative calculations on the mouse structural connectome, electrical and
chemical synapses in \textit{C. elegans}, and genomic interaction data. Finally
we suggest avenues for future work and highlight new advances in mathematics
that appear ready for use in revealing the architecture and function of neural
systems.",q-bio.QM q-bio.NC,q-bio
"In the present work, we review the fundamental methods which have been
developed in the last few years for classifying into families and clans the
distribution of amino acids in protein databases. This is done through
functions of random variables, the Entropy Measures of probabilities of
occurrence of the amino acids. An intensive study of the Pfam databases is
presented with restrictions to families which could be represented by
rectangular arrays of amino acids with m rows (protein domains) and n columns
(amino acids). This work is also an invitation to scientific research groups
worldwide to undertake the statistical analysis with different numbers of rows
and columns since we believe in the mathematical characterization of the
distribution of amino acids as a fundamental insight on the determination of
protein structure and evolution.",q-bio.BM,q-bio
"Despite the advent of several novel, synthetic gene drive mechanisms and
their potential to one-day control a number of devastating diseases, among
other applications, practical use of these systems remains contentious and
risky. In particular, there is little in the way of empirical evidence of the
long-term robustness of these synthetic systems against mutational breakdown.
Rather, most existing systems are either known or predicted to be susceptible
to rapid inactivation, though methodological designs continue to be refined.
Here we evaluate a currently existing synthetic, underdominance-based gene
drive system 200+ generations after it was first established in a laboratory
colony of Drosophila melanogaster. Not only do we find that the system is still
functioning as designed, we also show evidence that disruptions to the genetic
construct are highly likely to be removed by natural selection, contributing to
the system's robust, long-term stability. This stability appears to be a result
of a fundamental relationship between ribosomal proteins (a novel target of the
system) and natural cellular defenses that protect against cancer development.
As far as we are aware, this is the longest continually functioning synthetic
gene drive system thus verified, making it highly appropriate for additional
research into its eventual suitability for field trials. Due to inherent
properties of this gene drive, it is also likely to be adaptable for use in
many different species. The insect lines established and used to test this
system have been deposited at a Drosophila stock center, and are available to
labs for further, independent testing.",q-bio.PE q-bio.GN,q-bio
"The Devil Facial Tumour Disease (DFTD), a unique case of a transmissible
cancer, had a devastating effect on its host, the Tasmanian Devil. Current
estimates of its density are at roughly 20% of the pre-disease state, and
single-population epidemiological models have predicted the likely extinction
of the host. Here we take advantage of extensive surveys across Tasmania
providing data on the spatial and temporal spread of DFTD, and investigate the
dynamics of this host-pathogen system using a spatial metapopulation model. We
first confirm a most likely origin of DFTD in the north-east corner of the
island, and then use the inferred dynamics to predict the fate of the species.
We find that our medium-term predictions match additional data not used for
fitting, and that on the long-term, Tasmanian Devils are predicted to coexist
with the tumour. The key process allowing persistence is the repeated
reinvasion of extinct patches from neighbouring areas where the disease has
flared up and died out, resulting in a dynamic equilibrium with different
levels of spatial heterogeneity. However, this dynamic equilibrium is predicted
to keep this apex predator at about 9 % of its original density, with possible
dramatic effects on the Tasmanian ecosystem.",q-bio.PE,q-bio
"Purpose: To explore the issue of counterintuitive data via analysis of a
representative case and further discussion of those situations in which the
data appear to be inconsistent with current knowledge. Case: 844 postoperative
CABG patients, who were extubated within 24 hours of surgery were identified in
a critical care database (MIMIC-III). Nurse elicited pain scores were
documented throughout their hospital stay on a scale of 0 to 10. Levels were
tracked as mean, median, and maximum values, and categorized as no (0/10), mild
(1-3), moderate (4-6) and severe pain (7-10). Regression analysis was employed
to analyze the relationship between pain scores and outcomes of interest
(mortality and hospital LOS). After covariate adjustment, increased levels of
pain were found to be associated with lower mortality rates and reduced
hospital LOS. Conclusion: These counterintuitive results for post-CABG pain
related outcomes have not been previously reported. While not representing
strong enough evidence to alter clinical practice, confirmed and reliable
results such as these should serve as a research trigger and prompt further
studies into unexpected associations between pain and patient outcomes. With
the advent of frequent secondary analysis of electronic health records, such
counterintuitive data results are likely to become more frequent. We discuss
the issue of counterintuitive data in extended fashion, including possible
reasons for, and approaches to, this phenomenon.",q-bio.OT,q-bio
"An adaptive agent predicting the future state of an environment must weigh
trust in new observations against prior experiences. In this light, we propose
a view of the adaptive immune system as a dynamic Bayesian machinery that
updates its memory repertoire by balancing evidence from new pathogen
encounters against past experience of infection to predict and prepare for
future threats. This framework links the observed initial rapid increase of the
memory pool early in life followed by a mid-life plateau to the ease of
learning salient features of sparse environments. We also derive a modulated
memory pool update rule in agreement with current vaccine response experiments.
Our results suggest that pathogenic environments are sparse and that memory
repertoires significantly decrease infection costs even with moderate sampling.
The predicted optimal update scheme maps onto commonly considered competitive
dynamics for antigen receptors.",q-bio.PE,q-bio
"Arterial tissue delamination, manifested as the failure between arterial
layers, is a critical process in the rupture of atherosclerotic plaque, leading
to potential life-threatening clinical consequences. Numerous models have been
used to characterize the arterial tissue delamination. Few has investigated the
effect of Cohesive Zone Model (CZM) shapes on predicting the delamination
behavior of the arterial wall. In this study, four types of cohesive zone
models (triangular, trapezoidal, linear-exponential and exponential-linear)
were investigated to compare their predictability of the arterial wall failure.
The Holzapfel-Gasser-Ogden (HGO) model was adopted for modelling the mechanical
behavior of the aortic bulk material. The simulation results using CZM on the
aortic media delamination were also compared with the results on mouse plaque
delamination and human fibrous cap delamination. The results show that: 1) the
simulation results based on the four shapes of CZMs match well with the
experimental results, 2) the triangular and exponential-linear CZMs are in good
agreement with the experimental force-displacement curves of mouse plaque
delamination, 3) considering the viscoelastic effect of the arterial tissue,
the triangular and exponential-linear CZMs match well with the experimental
force-displacement curves of human fibrous cap delamination. Thus, triangular
and exponential-linear CZMs can capture the arterial tissue failure response
well.",q-bio.TO,q-bio
"One of the key characteristics of multicellular organisms is the ability to
establish and maintain shapes, or morphologies, under a variety of physical and
chemical perturbations. A quantitative description of the underlying
morphological dynamics is a critical step to fully understand the
self-organising properties of multicellular systems. Although many powerful
mathematical tools have been developed to analyse stochastic dynamics, rarely
these are applied to experimental developmental biology. Here, we take root tip
regeneration in the plant model system Arabidopsis thaliana as an example of
robust morphogenesis in living tissue and present a novel approach to quantify
and model the relaxation of the system to its unperturbed morphology. By
generating and analysing time-lapse series of regenerating root tips captured
with confocal microscopy, we are able to extract and model the dynamics of key
morphological traits at cellular resolution. We present a linear stability
analysis of its Markovian dynamics, with the stationary state representing the
intact root in the space of morphological traits. We find that the resulting
eigenvalues can be classified into two groups, suggesting the co-existence of
two distinct temporal scales during the process of regeneration. We discuss the
possible biological implications of our specific results and suggest future
experiments to further probe the self-organising properties of living tissue.",q-bio.TO,q-bio
"This paper describes a micro fluorescence in situ hybridization
({\mu}FISH)-based rapid detection of cytogenetic biomarkers on formalin-fixed
paraffin embedded (FFPE) tissue sections. We demonstrated this method in the
context of detecting human epidermal growth factor 2 (HER2) in breast tissue
sections. This method uses a non-contact microfluidic scanning probe (MFP),
which localizes FISH probes at the micrometer length-scale to selected cells of
the tissue section. The scanning ability of the MFP allows for a versatile
implementation of FISH on tissue sections. We demonstrated the use of
oligonucleotide FISH probes in ethylene carbonate-based buffer enabling rapid
hybridization within < 1 min for chromosome enumeration and 10-15 min for
assessment of the HER2 status in FFPE sections. We further demonstrated
recycling of FISH probes for multiple sequential tests using a defined volume
of probes by forming hierarchical hydrodynamic flow confinements. This
microscale method is compatible with the standard FISH protocols and with the
Instant Quality (IQ) FISH assay, reduces the FISH probe consumption ~100-fold
and the hybridization time 4-fold, resulting in an assay turnaround time of < 3
h. We believe rapid {\mu}FISH has the potential of being used in pathology
workflows as a standalone method or in combination with other molecular methods
for diagnostic and prognostic analysis of FFPE sections.",q-bio.TO,q-bio
"Neuronal activity in the brain generates synchronous oscillations of the
Local Field Potential (LFP). The traditional analyses of the LFPs are based on
decomposing the signal into simpler components, such as sinusoidal harmonics.
However, a common drawback of such methods is that the decomposition primitives
are usually presumed from the onset, which may bias our understanding of the
signal's structure. Here, we introduce an alternative approach that allows an
impartial, high resolution, hands-off decomposition of the brain waves into a
small number of discrete, frequency-modulated oscillatory processes, which we
call oscillons. In particular, we demonstrate that mouse hippocampal LFP
contain a single oscillon that occupies the $\theta$-frequency band and a
couple of $\gamma$-oscillons that correspond, respectively, to slow and fast
$\gamma$-waves. Since the oscillons were identified empirically, they may
represent the actual, physical structure of synchronous oscillations in
neuronal ensembles, whereas Fourier-defined ""brain waves"" are nothing but
poorly resolved oscillons.",q-bio.QM q-bio.NC,q-bio
"The emerging era of personalized medicine relies on medical decisions,
practices, and products being tailored to the individual patient. Point-of-care
systems, at the heart of this model, play two important roles. First, they are
required for identifying subjects for optimal therapies based on their genetic
make-up and epigenetic profile. Second, they will be used for assessing the
progression of such therapies. Central to this vision is designing systems
that, with minimal user-intervention, can transduce complex signals from
biosystems in complement with clinical information to inform medical decision
within point-of-care settings. To reach our ultimate goal of developing
point-of-care systems and realizing personalized medicine, we are taking a
multistep systems-level approach towards understanding cellular processes and
biomolecular profiles, to quantify disease states and external interventions.",q-bio.SC,q-bio
"Mathematical models are vital interpretive and predictive tools used to
assist in the understanding of cell migration. There are typically two
approaches to modelling cell migration: either micro-scale, discrete or
macro-scale, continuum. The discrete approach, using agent-based models (ABMs),
is typically stochastic and accounts for properties at the cell-scale.
Conversely, the continuum approach, in which cell density is often modelled as
a system of deterministic partial differential equations (PDEs), provides a
global description of the migration at the population level. Deterministic
models have the advantage that they are generally more amenable to mathematical
analysis. They can lead to significant insights for situations in which the
system comprises a large number of cells, at which point simulating a
stochastic ABM becomes computationally expensive. However, finding an
appropriate continuum model to describe the collective behaviour of a system of
individual cells can be a difficult task. Deterministic models are often
specified on a phenomenological basis, which reduces their predictive power.
Stochastic ABMs have advantages over their deterministic continuum
counterparts. In particular, ABMs can represent individual-level behaviours
(such as cell proliferation and cell-cell interaction) appropriately and are
amenable to direct parameterisation using experimental data. It is essential,
therefore, to establish direct connections between stochastic micro-scale
behaviours and deterministic macro-scale dynamics. In this Chapter we describe
how, in some situations, these two distinct modelling approaches can be unified
into a discrete-continuum equivalence framework. We provide an overview of some
of the more recent advances in this field and we point out some of the relevant
questions that remain unanswered.",q-bio.CB,q-bio
"Humans can experience fake body parts as theirs just by simple visuo-tactile
synchronous stimulation. This body-illusion is accompanied by a drift in the
perception of the real limb towards the fake limb, suggesting an update of body
estimation resulting from stimulation. This work compares body limb drifting
patterns of human participants, in a rubber hand illusion experiment, with the
end-effector estimation displacement of a multisensory robotic arm enabled with
predictive processing perception. Results show similar drifting patterns in
both human and robot experiments, and they also suggest that the perceptual
drift is due to prediction error fusion, rather than hypothesis selection. We
present body inference through prediction error minimization as one single
process that unites predictive coding and causal inference and that it is
responsible for the effects in perception when we are subjected to intermodal
sensory perturbations.",q-bio.NC,q-bio
"A central goal of protein-folding theory is to predict the stochastic
dynamics of transition paths --- the rare trajectories that transit between the
folded and unfolded ensembles --- using only thermodynamic information, such as
a low-dimensional equilibrium free-energy landscape. However, commonly used
one-dimensional landscapes typically fall short of this aim, because an
empirical coordinate-dependent diffusion coefficient has to be fit to
transition-path trajectory data in order to reproduce the transition-path
dynamics. We show that an alternative, first-principles free-energy landscape
predicts transition-path statistics that agree well with simulations and
single-molecule experiments without requiring dynamical data as an input. This
'topological configuration' model assumes that distinct, native-like
substructures assemble on a timescale that is slower than native-contact
formation but faster than the folding of the entire protein. Using only
equilibrium simulation data to determine the free energies of these
coarse-grained intermediate states, we predict a broad distribution of
transition-path transit times that agrees well with the transition-path
durations observed in simulations. We further show that both the distribution
of finite-time displacements on a one-dimensional order parameter and the
ensemble of transition-path trajectories generated by the model are consistent
with the simulated transition paths. These results indicate that a landscape
based on transient folding intermediates, which are often hidden by
one-dimensional projections, can form the basis of a predictive model of
protein-folding transition-path dynamics.",q-bio.BM,q-bio
"Rotors are functional reentry sources identified in clinically relevant
cardiac arrhythmias, such as ventricular and atrial fibrillation. Ablation
targeting rotor sites has resulted in arrhythmia termination. Recent clinical,
experimental and modelling studies demonstrate that rotors are often anchored
around fibrotic scars or regions with increased fibrosis. However the
mechanisms leading to abundance of rotors at these locations are not clear. The
current study explores the hypothesis whether fibrotic scars just serve as
anchoring sites for the rotors or whether there are other active processes
which drive the rotors to these fibrotic regions. Rotors were induced at
different distances from fibrotic scars of various sizes and degree of
fibrosis. Simulations were performed in a 2D model of human ventricular tissue
and in a patient-specific model of the left ventricle of a patient with remote
myocardial infarction. In both the 2D and the patient-specific model we found
that without fibrotic scars, the rotors were stable at the site of their
initiation. However, in the presence of a scar, rotors were eventually
dynamically anchored from large distances by the fibrotic scar via a process of
dynamical reorganization of the excitation pattern. This process coalesces with
a change from polymorphic to monomorphic ventricular tachycardia.",q-bio.TO,q-bio
"Protein gamma-turn prediction is useful in protein function studies and
experimental design. Several methods for gamma-turn prediction have been
developed, but the results were unsatisfactory with Matthew correlation
coefficients (MCC) around 0.2-0.4. One reason for the low prediction accuracy
is the limited capacity of the methods; in particular, the traditional
machine-learning methods like SVM may not extract high-level features well to
distinguish between turn or non-turn. Hence, it is worthwhile exploring new
machine-learning methods for the prediction. A cutting-edge deep neural
network, named Capsule Network (CapsuleNet), provides a new opportunity for
gamma-turn prediction. Even when the number of input samples is relatively
small, the capsules from CapsuleNet are very effective to extract high-level
features for classification tasks. Here, we propose a deep inception capsule
network for gamma-turn prediction. Its performance on the gamma-turn benchmark
GT320 achieved an MCC of 0.45, which significantly outperformed the previous
best method with an MCC of 0.38. This is the first gamma-turn prediction method
utilizing deep neural networks. Also, to our knowledge, it is the first
published bioinformatics application utilizing capsule network, which will
provides a useful example for the community.",q-bio.QM q-bio.BM,q-bio
"Arterial tissue failures lead to a number of clinical conditions that develop
rapidly and unpredictably in vivo. Structural components and their interfacial
mechanical strength of arterial tissue play a critical role in the process of
arterail delamination. Therefore, there is a pressing need to understand the
micromechanical mechanisms of arterial delamination. The objective of this
study was to investigate various failure mechanisms (e.g. failure of collagen
fibers) responsible for arterial interfacial delamination. In-situ tensile
tests of fibers were performed on a micro-tester in the scanning electron
microscope. A 3D unit cell model containing an individual fiber bridging two
arterial tissue layers was constructed. An exponential cohesive zone model
(CZM) was used to assess the stiffening and softening mechanical behaviors of
collagen fiber bundles between the two arterial layers. An anisotropic
constitutive model was implemented for characterizing the mechanical properties
of the amorphous matrix which includes the fibrous cap and the underlying
plaque tissue and a nonlinear elastic model was adopted for characterizing the
mechanical properties of the fibers. The CZM and elastic parameter values of
fibers were identified through an inverse boundary value approach that matches
the load-displacement curves from simulation predictions of tensile test of
collagen fibers with experimental measurements. The identified parameter values
were then used as input in the 3D unit cell model, through which
micromechanical factors affecting the resultant traction-separation relation
for the unit cell were investigated via a parametric analysis. Results of the
parametric analysis showed the applicability of the 3D unit cell model approach
for evaluating the micromechanical mechanisms of arterial tissue failure
processes.",q-bio.TO,q-bio
"Cell competition is recognized to be instrumental to the dynamics and
structure of the tumor-host interface in invasive cancers. In mild competition
scenarios, the healthy tissue and cancer cells can coexist. When the
competition is aggressive, competitive cells, the so called super-competitors,
expand by killing other cells. Novel cytotoxic drugs and molecularly targeted
drugs are commonly administered as part of cancer therapy. Both types of drugs
are susceptible to various mechanisms of drug resistance, obstructing or
preventing a successful outcome. In this paper, we develop a cancer growth
model that accounts for the competition between cancer cells and healthy cells.
The model incorporates resistance to both cytotoxic and targeted drugs. In both
cases, the level of drug resistance is assumed to be a continuous variable
ranging from fully-sensitive to fully-resistant. Using our model we demonstrate
that when the competition is moderate, therapies using both drugs are more
effective compared with single drug therapies. However, when cancer cells are
highly competitive, targeted drugs become more effective. In this case,
therapies that are initiated with a targeted drug and are exposed to it for a
sufficiently long time are shown to have better outcomes. The results of the
study stress the importance of adjusting the therapy to the pre-treatment
resistance levels. We conclude with a study of the spatiotemporal propagation
of drug resistance in a competitive setting, verifying that the same
conclusions hold in the spatially heterogeneous case.",q-bio.PE q-bio.TO,q-bio
"Experimental evidence lends support to the conjecture that the ability of
chains of cells to sense the gradient of an external chemical concentration
could rely on cell-to-cell communication. This is the basis for the gradient
sensing nature of a specific model type of the Local Excitation, Global
Inhibition (LEGI) principle, wherein the strength of the external chemical
field is sensed through a comparison between a local exciting species and a
global inhibitor that is shared via intra-cellular reactions in the cell chain.
  In this study we generalize the nearest neighbor communication mechanism in
the above-mentioned LEGI model in order to explore how the chemical sensing
characteristics depend on the parameterization of the communication itself,
cell size, and the radius of influence of neighboring cells.
  It was found that the radius of influence was less important than the
approximating model for communication. Higher order approximations to the
communication mechanism were better able to sense an external gradient.
However, an analysis of the signal to noise ratio established that higher order
models for communication were more prone to noise and thus have a lower signal
to noise ratio. The generalization as well as the tools used in the analysis of
the dynamics can be extended to more heterogeneous networks and can thus prove
useful in using models and observations in the process of understanding
chemical gradient via LEGI models with a communication component.",q-bio.QM q-bio.CB,q-bio
"Multidrug resistance consists of a series of genetic and epigenetic
alternations that involve multifactorial and complex processes, which are a
challenge to successful cancer treatments. Accompanied by advances in
biotechnology and high-dimensional data analysis techniques that are bringing
in new opportunities in modeling biological systems with continuous phenotypic
structured models, we study a cancer cell population model that considers a
multi-dimensional continuous resistance trait to multiple drugs to investigate
multidrug resistance. We compare our continuous resistance trait model with
classical models that assume a discrete resistance state and classify the cases
when the continuum and discrete models yield different dynamical patterns in
the emerging heterogeneity in response to drugs. We also compute the maximal
fitness resistance trait for various continuum models and study the effect of
epimutations. Finally, we demonstrate how our approach can be used to study
tumor growth regarding the turnover rate and the proliferating fraction, and
show that a continuous resistance level may result in a different dynamics when
compared with the predictions of other discrete models.",q-bio.PE q-bio.TO,q-bio
"1. Theoretical models pertaining to feedbacks between ecological and
evolutionary processes are prevalent in multiple biological fields. An
integrative overview is currently lacking, due to little crosstalk between the
fields and the use of different methodological approaches.
  2. Here we review a wide range of models of eco-evolutionary feedbacks and
highlight their underlying assumptions. We discuss models where feedbacks occur
both within and between hierarchical levels of ecosystems, including
populations, communities, and abiotic environments, and consider feedbacks
across spatial scales.
  3. Identifying the commonalities among feedback models, and the underlying
assumptions, helps us better understand the mechanistic basis of
eco-evolutionary feedbacks. Eco-evolutionary feedbacks can be readily modelled
by coupling demographic and evolutionary formalisms. We provide an overview of
these approaches and suggest future integrative modelling avenues.
  4. Our overview highlights that eco-evolutionary feedbacks have been
incorporated in theoretical work for nearly a century. Yet, this work does not
always include the notion of rapid evolution or concurrent ecological and
evolutionary time scales. We discuss the importance of density- and
frequency-dependent selection for feedbacks, as well as the importance of
dispersal as a central linking trait between ecology and evolution in a spatial
context.",q-bio.PE,q-bio
"It has been shown that geometrical, structural properties vary along the
length of the aortic arch. There is a scarcity of studies focus on the
variation in the vessel wall thickness of aortic arch. The central premise of
this study is that considering the variation in the vessel wall thickness along
the circumference of the aortic arch to be governed by the uniform stress
distribution across the vessel wall, meeting the principle of optimal
mechanical operation of which the distribution of stress across the vessel wall
is assumed to be uniform so as to create a favorable mechanical environment for
the mechanosensitive resident vascular cells. Aortic arch was created with
image-derived three-dimensional (3D) reconstruction technique. A
structure-motivated constitutive model was utilized in the numerical modeling
and direct boundary value problem was solved. Stress distribution across the
vessel wall under physiological loading condition was predicted in
circumferential direction to test the role of the wall thickness. The results
showed the variation of the vessel wall thickness in the circumferential
direction and uniform distribution of the circumferential stress in the aortic
wall which implies a favorable mechanical environment for the resident
mechano-sensitive vascular smooth muscle cells. Correlation of geometrical and
simulation data support the proposed principle of optimal mechanical operation
for the aortic arch.",q-bio.TO,q-bio
"The recent development of metagenomic sequencing makes it possible to
sequence microbial genomes including viruses in an environmental sample.
Identifying viral sequences from metagenomic data is critical for downstream
virus analyses. The existing reference-based and gene homology-based methods
are not efficient in identifying unknown viruses or short viral sequences. Here
we have developed a reference-free and alignment-free machine learning method,
DeepVirFinder, for predicting viral sequences in metagenomic data using deep
learning techniques. DeepVirFinder was trained based on a large number of viral
sequences discovered before May 2015. Evaluated on the sequences after that
date, DeepVirFinder outperformed the state-of-the-art method VirFinder at all
contig lengths. Enlarging the training data by adding millions of purified
viral sequences from environmental metavirome samples significantly improves
the accuracy for predicting under-represented viruses. Applying DeepVirFinder
to real human gut metagenomic samples from patients with colorectal carcinoma
(CRC) identified 51,138 viral sequences belonging to 175 bins. Ten bins were
associated with the cancer status, indicating their potential use for
non-invasive diagnosis of CRC. In summary, DeepVirFinder greatly improved the
precision and recall rates of viral identification, and it will significantly
accelerate the discovery rate of viruses.",q-bio.GN,q-bio
"Storing knowledge of an agent's environment in the form of a probabilistic
generative model has been established as a crucial ingredient in a multitude of
cognitive tasks. Perception has been formalised as probabilistic inference over
the state of latent variables, whereas in decision making the model of the
environment is used to predict likely consequences of actions. Such generative
models have earlier been proposed to underlie semantic memory but it remained
unclear if this model also underlies the efficient storage of experiences in
episodic memory. We formalise the compression of episodes in the normative
framework of information theory and argue that semantic memory provides the
distortion function for compression of experiences. Recent advances and
insights from machine learning allow us to approximate semantic compression in
naturalistic domains and contrast the resulting deviations in compressed
episodes with memory errors observed in the experimental literature on human
memory.",q-bio.NC,q-bio
