text,category,macro
"How does nature hold together protons and neutrons to form the wide variety
of complex nuclei in the universe? Describing many-nucleon systems from the
fundamental theory of quantum chromodynamics has been the greatest challenge in
answering this question. The chiral effective field theory description of the
nuclear force now makes this possible but requires certain parameters that are
not uniquely determined. Defining the nuclear force needs identification of
observables sensitive to the different parametrizations. From a measurement of
proton elastic scattering on $^{10}$C at TRIUMF and ab initio nuclear reaction
calculations we show that the shape and magnitude of the measured differential
cross section is strongly sensitive to the nuclear force prescription.",nucl-ex nucl-th,physics
"We report the optical spectroscopic results of a single self-assembled
InAlAs/Al GaAs quantum dot. The polarization-dependent shift of the Zeeman
splitting in a single InAlAs QD has been observed. The induced Overhauser field
is estimated to be 0.16 T in this InAlAs QD and the magnitude is shown to be
controllable by the degree of circular polarization of excitation light.",cond-mat.other,physics
"The Third Law of Thermodynamics states that the entropy of any system in
equilibrium has to vanish at absolute zero temperature. At nonzero
temperatures, on the other hand, matter is expected to accumulate entropy near
a quantum critical point (QCP), where it undergoes a continuous transition from
one ground state to another. Here, we determine, based on general thermodynamic
principles, the spatial-dimensional profile of the entropy S near a QCP and its
steepest descent in the corresponding multidimensional stress space. We
demonstrate this approach for the canonical quantum critical compound
CeCu6-xAux near its onset of antiferromagnetic order. We are able to link the
directional stress dependence of S to the previously determined geometry of
quantum critical fluctuations. Our demonstration of the multidimensional
entropy landscape provides the foundation to understand how quantum criticality
nucleates novel phases such as high-temperature superconductivity.",cond-mat.str-el,physics
"A combination of ground-based (NTT and VLT) and HST (HDF-N and HDF-S) public
imaging surveys have been used to collect a sample of 1712 I-selected and 319
$K\leq 21$ galaxies. Photometric redshifts have been obtained for all these
galaxies. The results have been compared with the prediction of an analytic
rendition of the current CDM hierarchical models for galaxy formation. We focus
in particular on two observed quantities: the galaxy redshift distribution at
K<21 and the evolution of the UV luminosity density. The derived photometric
redshift distribution is in agreement with the hierarchical CDM prediction,
with a fraction of only 5% of galaxies detected at z>2. This result strongly
supports hierarchical scenarios where present-day massive galaxies are the
result of merging processes. The observed UV luminosity density in the
I-selected sample is confined within a factor of 4 over the whole range
0<z<4.5. CDM models in a critical Universe are not able to produce the density
of UV photons that is observed at z>3. CDM models in $\Lambda$-dominated
universe are in better agreement at 3<z<4.5, but predict a pronounced peak at
z~1.5 and a drop by a factor of 8 from z=1.5 to z=4 that is not observed in the
data. We conclude that improvements are required in the treatment of the
physical processes directly related to the SFR, e.g. the starbust activity in
merger processes and/or different feedback to the star formation activity.",astro-ph,physics
"In randomness amplification a slightly random source is used to produce an
improved random source. Perhaps surprisingly, a single source of randomness
cannot be amplified at all classically. However, the situation is different if
one considers correlations allowed by quantum mechanics as an extra resource.
Here we present a protocol that amplifies Santha-Vazirani sources arbitrarily
close to deterministic into fully random sources. The protocol is device
independent, depending only on the observed statistics of the devices and on
the validity of the no-signaling principle between different devices. It
improves previously-known protocols in two respects. First the protocol is
tolerant to noise so that even noisy quantum-mechanical systems give rise to
good devices for the protocol. Second it is simpler, being based on the
violation of a four-party Bell inequality and on the XOR as a hash function. As
a technical tool we prove a new de Finetti theorem where the subsystems are
selected from a Santha-Vazirani source.",quant-ph,physics
"Nonlinear modifications of quantum mechanics generically lead to nonlocal
effects which violate relativistic causality. We study these effects using the
functional Schrodinger equation for quantum fields and identify a type of
nonlocality which causes nearly instantaneous entanglement of spacelike
separated systems. We describe a simple example involving widely separated
wave-packet (coherent) states, showing that nonlinearity in the Schrodinger
evolution causes spacelike entanglement, even in free field theory.",hep-th gr-qc quant-ph,physics
"In this paper, the real scalar field equation in Schwarzschild-de Sitter
spacetime is solved numerically with high precision. A method called polynomial
approximation is introduced to derive the relation between the tortoise
coordinate x and the radius r. This method is di&#64256;erent from the tangent
approximation [1] and leads to more accurate result. The Nariai black hole is
then discussed in details. We find that the wave function is harmonic only near
the horizons as I. Brevik and B. Simonsen [1] found. Howerver the wave function
is not harmonic in the region of the potential peak, with amplitude increasing
instead. Furthermore, we also find that, when cosmological constant decreases,
the potential peak increases, and the maximum wave amplitude increases.",gr-qc,physics
"We show that a quantum network can protect the identity of a sender and
receiver from an external wiretapper. This new quantum communication protocol,
which we call secure quantum routing, requires only single photons routed by
linear optical elements and photon counters, and does not require distributing
entanglement over multiple nodes or active feedforward. We prove that secure
quantum routing protects both the contents of the message and the identity of
the sender and receiver, and creates only a negligible reduction in the network
channel capacity.",quant-ph,physics
"We present results from direct measurements of the $^{27}{\rm Al}(\alpha,n)$
thick target yield from laboratory incident energies $E_{\alpha}\approx$
3$-$5~MeV, performed with the $^{3}$HeBF$_{3}$ Giant Barrel (HeBGB) neutron
detector at the Edwards Accelerator Laboratory. Our measurements have a small
energy cadence in order to address discrepancies and sparseness of thick-target
yield data sets existing for this energy region. We find general agreement with
existing data sets, including yields derived from cross section data, while
resolving a discrepancy between existing thick-target yield data sets for
$E_{\alpha}\approx4-5$~MeV. However, for $E_{\alpha}<3.5$~MeV, our results are
substantially lower than previous thick-target yield data and somewhat larger
than yields calculated from existing cross section data. Our data complete the
energy-range needed for estimates of the $^{27}{\rm Al}(\alpha,n)$ contribution
to neutrino and dark matter detector backgrounds and result in increased
viability of $^{27}{\rm Al}(\alpha,n)$ as a plasma diagnostic tool at fusion
facilities such as the National Ignition Facility.",nucl-ex,physics
"We summarize recent work on the consistent calculation of bubble-nucleation
rates. Our approach is based on the notion of a real coarse-grained potential.
The bubble-nucleation rate is calculated through an expansion around the
semiclassical saddle point associated with tunnelling. We resolve outstanding
problems related to the convexity of the potential, the double-counting of the
effect of fluctuations and the inherent ultraviolet divergences. We determine
the region of validity of the expansion around the saddle point. We find that
this expansion fails near the spinodal line, and for weak or
radiatively-induced first-order phase transitions. We apply our method to the
bound on the Higgs-boson mass from vacuum metastability and the electroweak
phase transition.",hep-ph,physics
"We demonstrate a cryogenic optomechanical system comprising a flexible Si3N4
membrane placed at the center of a free-space optical cavity in a 400 mK
cryogenic environment. We observe a mechanical quality factor Q > 4 x 10^6 for
the 261-kHz fundamental drum-head mode of the membrane, and a cavity resonance
halfwidth of 60 kHz. The optomechanical system therefore operates in the
resolved sideband limit. We monitor the membrane's thermal motion using a
heterodyne optical circuit capable of simultaneously measuring both of the
mechanical sidebands, and find that the observed optical spring and damping
quantitatively agree with theory. The mechanical sidebands exhibit a Fano
lineshape, and to explain this we develop a theory describing heterodyne
measurements in the presence of correlated classical laser noise. Finally, we
discuss the use of a passive filter cavity to remove classical laser noise, and
consider the future requirements for laser cooling this relatively large and
low-frequency mechanical element to very near its quantum mechanical ground
state.",physics.optics cond-mat.mes-hall quant-ph,physics
"The dipping X-ray source 4U 1822$-$37 was observed by Suzaku on 2006 Octrober
20 for a net exposure of 37 ks. The source was detected with the XIS at a 1-10
keV flux of 5.5$\times10^{-10}$ erg cm$^{-2}$ s$^{-1}$, and with the HXD
(HXD-PIN) at a 10-50 keV flux of 8.9$\times10^{-10}$ erg cm$^{-2}$ s$^{-1}$.
With HXD-PIN, the pulsation was detected at a barycentric period of 0.592437 s,
and its change rate was reconfirmed as $-2.43\times$10$^{-12}$ s s$^{-1}$. The
1-50 keV spectra of 4U 1822-37 were found to be very similar to those of Her
X-1 in the slopes, cutoff and iron lines. Three iron lines (Fe K$\alpha$, Fe
XXV, and Fe XXVI) were detected, on top of a 1-50 keV continuum that is
described by an NPEX model plus a soft blackbody. In addition, a cyclotron
resonance scattering feature was detected significantly ($>99\%$ confidence),
at an energy of 33$\pm$2 keV with a depth of 0.4$^{+0.6}_{-0.3}$. Therefore,
the neutron star in this source is concluded to have a strong magnetic field of
2.8$\times10^{12}$ G. Further assuming that the source has a relatively high
intrinsic luminosity of several times 10$^{37}$ erg s$^{-1}$, its spectral and
timing properties are consistently explained.",astro-ph.HE,physics
"We use temperature tuning to control signal propagation in simple
one-dimensional arrays of masses connected by hard anharmonic springs and with
no local potentials. In our numerical model a sustained signal is applied at
one site of a chain immersed in a thermal environment and the signal-to-noise
ratio is measured at each oscillator. We show that raising the temperature can
lead to enhanced signal propagation along the chain, resulting in thermal
resonance effects akin to the resonance observed in arrays of bistable systems.",cond-mat.stat-mech,physics
"By using the formalism of the light-cone wave function along with the colour
glass condensate effective theory, we consider next-to-leading order (NLO)
corrections to the production of a pair of hadrons in electron-proton, or
electron-nucleus, collisions at small Bjorken $x$. To the order of interest,
the process involves the fluctuation of a virtual photon into a quark-antiquark
pair, followed by the emission of a gluon from either the quark, or the
antiquark. For the case of a virtual photon with transverse polarization, we
compute the real NLO corrections, where the emitted gluon is present in the
final state. We first compute the tree-level cross-section for the production
of the quark-antiquark-gluon system and then deduce the real NLO corrections to
dihadron production by integrating out the kinematics of the gluon. We verify
in detail that, in the limit where the gluon is soft, our calculation
reproduces the (real piece of the) B-JIMWLK evolution of the leading-order
cross-section for quark-antiquark production. Similarly, in the limit where the
gluon is collinear with its emitter, we recover the real terms in the DGLAP
evolution of the fragmentation function. The virtual NLO corrections to
dihadron production will be presented by one of us in a subsequent publication.",hep-ph nucl-th,physics
"The Lieb-Robinson theorem states that the speed at which the correlations
between two distant nodes in a spin network can be built through local
interactions has an upper bound, which is called the Lieb-Robinson velocity.
Our central aim is to demonstrate how to observe the Lieb-Robinson velocity in
an Ising spin chain with a strong transverse field. We adopt and compare four
correlation measures for characterizing different types of correlations, which
include correlation function, mutual information, quantum discord, and
entanglement of formation. We prove that one of correlation functions shows a
special behavior depending on the parity of the spin number. All the
information-theoretical correlation measures demonstrate the existence of the
Lieb-Robinson velocity. In particular, we find that there is a sudden switch of
the Lieb-Robinson speed with the increasing of the number of spin.",quant-ph,physics
"Superconducting circuits consisting of a few low-anharmonic transmons coupled
to readout and bus resonators can perform basic quantum computations. Since the
number of qubits in such circuits is limited to not more than a few tens, the
qubits can be designed to operate within the dispersive regime, where frequency
detuning are much stronger than coupling strengths. However, scaling up the
number of qubits will bring the circuit out of this regime and invalidates
current theories. We develop a formalism that allows to consistently
diagonalize superconducting circuit hamiltonian beyond dispersive regime. This
will allow to study qubit-qubit interaction unperturbatively, therefore our
formalism remains valid and accurate at small or even negligible frequency
detuning; thus our formalism serves as a theoretical ground for designing qubit
characteristics for scaling up the number of qubits in superconducting
circuits. We study the most important circuits with single- and two-qubit
gates, i.e. a single transmon coupled to a resonator and two transmons sharing
a bus resonator. Surprisingly our formalism allows to determine the circuit
characteristics, such as dressed frequencies and Kerr couplings, in closed-form
formulas that not only reproduce perturbative results but also extrapolate
beyond the dispersive regime and can ultimately reproduce (and even modify) the
Jaynes-Cumming results at resonant frequencies.",cond-mat.mes-hall quant-ph,physics
"We present a combined morphological and X-ray analysis of Was 49, an
isolated, dual AGN system notable for the presence of a dominant AGN Was 49b in
the disk of the primary galaxy Was 49a, at a projected radial distance of 8 kpc
from the nucleus. Using X-ray data from Chandra, NuSTAR, and Swift, we find
that this AGN has a bolometric luminosity of L_bol ~ 2 x 10^45 erg/s, with a
black hole mass of M_BH=1.3^{+2.9}_{-0.9} x 10^8 M_Sol. Despite its large mass,
our analysis of optical data from the Discovery Channel Telescope shows that
the supermassive black hole is hosted by a stellar counterpart with a mass of
only 5.6^{+4.9}_{-2.6} x 10^9 M_Sol, making the SMBH potentially larger than
expected from SMBH-galaxy scaling relations, and the stellar counterpart
exhibits a morphology that is consistent with dwarf elliptical galaxies. Our
analysis of the system in the r and K bands indicates that Was 49 is a minor
merger, with a mass ratio of Was 49a to Was 49b between 1:7 and 1:15. This is
in contrast with findings that the most luminous merger-triggered AGNs are
found in major mergers, and that minor mergers predominantly enhance AGN
activity in the primary galaxy.",astro-ph.GA,physics
"The generalized equipartition theorem known as the conjugate variables
theorem (Phys. Rev. E 86, 051136 [2012]), originally obtained in the context of
statistical inference of continuous random variables, is extended in this work
to the case of discrete variables. Using this new set of theorems we derive
novel thermodynamic identities for the canonical ensemble connecting
temperature with measurable observables.",cond-mat.stat-mech,physics
"Differents formalismes sont utilises en mecanique quantique pour la
description des etats et des observables : la mecanique ondulatoire, la
mecanique matricielle et le formalisme invariant. Nous discutons les problemes
et inconvenients du formalisme invariant ainsi que ceux de la notation des bras
et kets introduite par Dirac dans ce contexte. Nous indiquons comment tous les
problemes peuvent etre resolus ou du moins evites. Une serie d'exemples
illustre les points souleves et montre comment l'insouciance mathematique peut
aisement conduire a des contradictions mathematiques surprenantes.",quant-ph,physics
"Many classical nova ejecta are enriched in CNO and Ne. Rosner et al. recently
suggested that the enrichment might originate in the resonant interaction
between large-scale shear flows in the accreted H/He envelope and gravity waves
at the interface between the envelope and the underlying C/O white dwarf. The
shear flow amplifies the waves, which eventually form cusps and break. This
wave breaking injects a spray of C/O into the superincumbent H/He. Using
two-dimensional simulations, we formulate a quantitative expression for the
amount of C/O per unit area that can be entrained into the H/He at saturation.
The fraction of the envelope that is enriched depends on the horizontal
distribution of shear velocity and the density contrast between the C/O white
dwarf and the H/He layer but is roughly independent of the vertical shape of
the shear profile. Using this parameterization for the mixed mass, we then
perform several one-dimensional Lagrangian calculations of an accreting white
dwarf envelope and consider two scenarios: that the wave breaking and mixing is
driven by the convective flows; and that the mixing occurs prior to the onset
of convection. In the absence of enrichment prior to ignition, the base of the
convective zone, as calculated from mixing-length theory with the Ledoux
instability criterion, does not reach the C/O interface. As a result, there is
no additional mixing, and the runaway is slow. In contrast, the formation of a
mixed layer during the accretion of H/He, prior to ignition, causes a more
violent runaway. The envelope can be enriched by <25% of C/O by mass
(consistent with that observed in some ejecta) for shear velocities, over the
surface, with Mach numbers <0.4.",astro-ph,physics
"Thin films and van der Waals heterostructures derived from two-dimensional
solids offer enormous potential for a broad range of novel, energy efficient
devices, however, their use is currently hampered by slow, labor-intensive
fabrication methods often employing hazardous chemicals. We demonstrate a novel
technique for rapid, low-cost and environmentally-friendly production of
ultra-thin films and van der Waals heterostructures of two-dimensional solids
from aqueous surfactant-stabilized suspensions, which we term `Liquid Interface
Deposition'. Films are produced by the transfer of platelets of two-dimensional
materials assembled at the interface between two immiscible liquids (water and
dicholoromethane), at which surfactants which stabilize the two-dimensional
materials in the aqueous phase are `stripped' from the platelets due to
preferential partitioning of the surfactant to the non-aqeuous phase. The
approach is generic to two-dimensional materials which can be stabilized in
aqueous suspension by a surfactant and the resulting films can then be
transferred to an arbitrary substrate by a range of approaches. The generic
applicability of this technique is demonstrated through production of thin
films on a variety of substrates, deposition of transparent, highly conductive,
graphene films with conductivities between $7.7 \times 10^{3} - 1.26\times
10^{5}~\textrm{S m}^{-1}$ and transmittances of 55-75%, and by the fabrication
of van der Waals heterostructures of MoS$_2$, WS$_2$, and few-layer graphene.",cond-mat.mtrl-sci cond-mat.mes-hall,physics
"Since there are quantization ambiguities in constructing the Hamiltonian
constraint operator in isotropic loop quantum cosmology, it is crucial to check
whether the key features of loop quantum cosmology are robust against the
ambiguities. In this paper, we quantize the Lorentz term of the gravitational
Hamiltonian constraint in the spatially flat FRW model by two approaches
different from that of the Euclidean term. One of the approaches is very
similar to the treatment of the Lorentz part of Hamiltonian in loop quantum
gravity and hence inherits more features from the full theory. Two symmetric
Hamiltonian constraint operators are constructed respectively in the improved
scheme. Both of them are shown to have the correct classical limit by the
semiclassical analysis. In the loop quantum cosmological model with a massless
scalar field, the effective Hamiltonians and Friedmann equations are derived.
It turns out that the classical big bang is again replaced by a quantum bounce
in both cases. Moreover, there are still great possibilities for the expanding
universe to recollapse due to the quantum gravity effect.",gr-qc,physics
"We perform a model independent analysis of new physics in $B^*_s \rightarrow
\mu^+ \mu^-$ decay. We intend to identify new physics operator(s) which can
provide large enhancement in the branching ratio of $B^*_s \rightarrow \mu^+
\mu^-$ above its standard model prediction. For this, we consider new physics
in the form of vector, axial-vector, scalar and pseudoscalar operators. We find
that scalar and pseudoscalar operators do not contribute to the branching ratio
of $B^*_s \rightarrow \mu^+ \mu^-$. We perform a global fit to all relevant $b
\to s \mu^+ \mu^-$ data for different new physics scenarios. For each of these
scenarios, we predict $Br(B^*_s \rightarrow \mu^+ \mu^-)$. We find that a
significant enhancement in $Br(B^*_s \rightarrow \mu^+ \mu^-)$ is not allowed
by any of these new physics operators. In fact, for all new physics scenarios
providing a good fit to the data, the branching ratio of $B^*_s \rightarrow
\mu^+ \mu^-$ is suppressed as compared to the SM value. Hence the present $b
\to s \mu^+ \mu^-$ data indicates that the future measurements of $Br(B^*_s
\rightarrow \mu^+ \mu^-)$ is expected to be suppressed in comparison to the
standard model prediction.",hep-ph,physics
"We show that taking into account the interplay between perturbative and
non-perturbative effects, the power-suppressed shift to the broadening
distributions becomes B dependent, and the non-perturbative contribution to the
mean values becomes proportional to 1/(Q\sqrt{\as(Q)}). The new theoretical
treatment greatly improves the consistency of the phenomenology with the notion
of the universality of confinement effects in jet shapes.",hep-ph,physics
"Nucleon-nucleon momentum correlation function have been presented for nuclear
reactions with neutron-rich or proton-rich projectiles using a nuclear
transport theory, namely Isospin-Dependent Quantum Molecular Dynamics model.
The relationship between the binding energy of projectiles and the strength of
proton-neutron correlation function at small relative momentum has been
explored, while proton-proton correlation function shows its sensitivity to the
proton density distribution. Those results show that nucleon-nucleon
correlation function is useful to reflect some features of the neutron- or
proton-halo nuclei and therefore provide a potential tool for the studies of
radioactive beam physics.",nucl-th nucl-ex,physics
"Coulomb driven, magneto-optically induced electron and hole bound states from
a series of heavily doped GaAs/Al(0.3)Ga(0.7)As single heterojunctions (SHJ)
are revealed in high magnetic fields. At low magnetic fields (nu > 2), the
photoluminescence spectra display Shubnikov de-Haas type oscillations
associated with the empty second subband transition. In the regime of the
Landau filling factor nu < 1 and 1 < nu <2, we found strong bound states due to
Mott type localizations. Since a SHJ has an open valence band structure, these
bound states are a unique property of the dynamic movement of the valence holes
in strong magnetic fields.",cond-mat.mes-hall cond-mat.mtrl-sci,physics
"We report the anisotropic magnetic properties of the ternary compound
ErAl$_2$Ge$_2$. Single crystals of this compound were grown by high temperature
solution growth technique,using Al:Ge eutectic composition as flux. From the
powder x-ray diffraction we confirmed that ErAl$_2$Ge$_2$ crystallizes in the
trigonal CaAl$_2$Si$_2$-type crystal structure. The anisotropic magnetic
properties of a single crystal were investigated by measuring the magnetic
susceptibility, magnetization, heat capacity and electrical resistivity. A bulk
magnetic ordering occurs around 4 K inferred from the magnetic susceptibility
and the heat capacity. The magnetization measured along the $ab$-plane
increases more rapidly than along the $c$-axis suggesting the basal $ab$-plane
as the easy plane of magnetization. The magnetic susceptibility, magnetization
and the $4f$-derived part of the heat capacity in the paramagnetic regime
analysed based on the point charge model of the crystalline electric field
(CEF) indicate a relatively low CEF energy level splitting.",cond-mat.str-el,physics
"The discovery by Swift that a good fraction of Gamma Ray Bursts (GRBs) have a
slowly decaying X-ray afterglow phase led to the suggestion that energy
injection into the blast wave takes place several hundred seconds after the
burst. This implies that right after the burst the kinetic energy of the blast
wave was very low and in turn the efficiency of production of $\gamma$-rays
during the burst was extremely high, rendering the internal shocks model
unlikely. We re-examine the estimates of kinetic energy in GRB afterglows and
show that the efficiency of converting the kinetic energy into gamma-rays is
moderate and does not challenge the standard internal shock model. We also
examine several models, including in particular energy injection, suggested to
interpret this slow decay phase. We show that with proper parameters, all these
models give rise to a slow decline lasting several hours. However, even those
models that fit all X-ray observations, and in particular the energy injection
model, cannot account self-consistently for both the X-ray and the optical
afterglows of well monitored GRBs such as GRB 050319 and GRB 050401. We
speculate about a possible alternative resolution of this puzzle.",astro-ph,physics
"We investigate electroluminescence of single molecular emitters on NaCl on
Ag(111) and Au(111) with submolecular resolution in a low-temperature scanning
probe microscope with tunneling current, atomic force and light detection
capabilities. Role of the tip state is studied in the photon maps of a
prototypical emitter, zinc phthalocyanine (ZnPc), using metal and CO-metal
tips. CO-functionalization is found to have a dramatic impact on the resolution
and contrast of the photon maps due to the localized overlap of the p-orbitals
on the tip with the molecular orbitals of the emitter. The possibility of using
the same CO-functionalized tip for tip-enhanced photon detection and high
resolution atomic force is demonstrated. We study the electroluminescence of
ZnPc, induced by charge carrier injection at sufficiently high bias voltages.
We propose that the distinct level alignment of the ZnPc frontier orbital with
the Au(111) and Ag(111) Fermi levels governs the primary excitation mechanisms
as the injection of electrons and holes from the tip into the molecule,
respectively. These findings put forward the importance of the tip status in
the photon maps and contribute to a better understanding of the photophysics of
organic molecules on surfaces.",cond-mat.mes-hall,physics
"The study of very short-period contact binaries provides an important
laboratory in which the most important and problematic astrophysical processes
of stellar evolution take place. Short-period contact systems, such as CC Com
are particularly important for binary evolution. Close binary systems,
especially those with multiple system members, have significant period
variations, angular momentum loss mechanisms predominance, and pre-merger
stellar evolution, making them valuable astrophysical laboratories. In this
study, observations of CC Com, previously reported as a binary system, and new
observations from the T\""UB\.ITAK National Observatory (TUG) and the
space-based telescope TESS have revealed that there is a third object with a
period of about eight years and a fourth object with a period of about a
century orbiting the binary system. From simultaneous analysis of all available
light curves and radial velocities, the sensitive orbital and physical
parameters of the system components are derived. The orbital parameters of the
components are P$_{\rm A}=0.221\pm0$ days, P$_{\rm B}=7.9\pm0.1$ yr, P$_{\rm
C}=98\pm5$ yr, $e_3$ = 0.06, $e_4$ = 0.44 and the physical parameters as
M$_{\rm A1}=0.712\pm0.009$ M$_{\odot}$, M$_{\rm A2}=0.372\pm0.005$ M$_{\odot}$,
$m_{B;i'=90^\circ}$=0.074 M$_{\odot}$, $m_{C;i'=90^\circ}$=0.18 M$_{\odot}$,
R$_{\rm A1}=0.693\pm0.006$ R$_{\odot}$, R$_{\rm A2}=0.514\pm0.005$ R$_{\odot}$,
L$_{\rm A1}$ = 0.103 L$_\odot$, L$_{\rm A2}$ = 0.081 L$_\odot$. Finally, the
evolutionary status of the multiple system CC Com and its component stars is
discussed.",astro-ph.SR,physics
"We study a simple exactly solvable 2D model describing the interaction of a
localized particle with an impurity. The localization potential $V(x)=-\alpha
\delta (x)$ causes the particle to be trapped in the y-axis, and the `impurity'
is modeled by a straight impenetrable edge extending along the positive x-axis.
We show that the problem described can be treated as the Sommerfeld diffraction
from an infinite edge. We use the model to present qualitative arguments on the
nature of interaction of polarized light traveling along an optical fiber with
external impurities.",quant-ph,physics
"In the model where the Universe is considered as a thin shell expanding in
5-dimensional hyper-space there is a possibility to obtain one scale for
particle theory corresponding to the 5-dimensional cosmological constant and
Universe thickness.",hep-ph gr-qc hep-th,physics
"The ejecta kinematics of supernova remnants (SNRs) is one of crucial clues to
understand the explosion mechanism of type Ia supernovae (SNe). In particular,
the kinematic asymmetry of iron-peak elements provides the key to understanding
physical processes taking place in the core of the exploding white dwarfs (WDs)
although it has been poorly understood by observations. In this paper, we show
for the first time the asymmetric expansion structure in the line-of-sight
direction of Fe ejecta in Kepler's SNR revealed by spectral and imaging
analysis using the Chandra archival data. We found that the K$\alpha$ line
centroid energy and line width is relatively lower ($<$ 6.4 keV) and narrower
($\sim$80 eV) around the center of the remnant, which implies that the majority
of the Fe ejecta in the central region is red-shifted. At the outer regions, we
identify bright blue-shifted structures as it might have been ejected as high
velocity dense clumps. Taking into account the broad population of the Fe
charge states, we estimate the red-shifted velocity of ~2,000 km/s and the
blue-shifted velocity of ~3,000 km/s for each velocity structure. We also
present a possibility that a portion of the Fe ejecta near the center are
interacting with the dense circumstellar medium (CSM) on the near side of the
remnant. As the origin of the asymmetric motion of the Fe ejecta, we suggest
three scenarios, (1) the asymmetric distribution of the CSM, (2) the ""shadow""
in Fe cast by the companion star, and (3) the asymmetric explosion.",astro-ph.HE,physics
"We provide new exact solutions to the Einstein-Maxwell system of equations
for matter configurations with anisotropy and charge. The spacetime is static
and spherically symmetric. A quadratic equation of state is utilised for the
matter distribution. By specifying a particular form for one of the
gravitational potentials and the electric field intensity we obtain new exact
solutions in isotropic coordinates. In our general class of models, an earlier
model with a linear equation of state is regained. For particular choices of
parameters we regain the masses of the stars PSR J1614-2230, 4U 1608-52, PSR
J1903+0327, EXO 1745-248 and SAX J1808.4-3658. A comprehensive physical
analysis for the star PSR J1903+0327 reveals that our model is reasonable.",gr-qc,physics
"We observe the motion of cool and hot plasma in a multi-stranded post flare
loop system that evolved in the decay phase of a two ribbon M1.0 class flare in
AR 11093 on 7 August 2010 using SDO/AIA 304 \AA\ and 171 \AA\ filters. The
moving intensity feature and its reflected counterpart are observed in the loop
system at multi-temperature. The observed hot counterpart of the plasma that
probably envelopes the cool confined plasma, moves comparatively faster
($\sim$34 km s$^{-1}$) to the later (29 km s$^{-1}$) in form of the spreaded
intensity feature. The propagating plasma and intensity reflect from the region
of another footpoint of the loop. The subsonic speed of the moving plasma and
associated intensity feature may be most likely evolved in the post flare loop
system through impulsive flare heating processes. Complementing our
observations of moving multi-temperature intensity features in the post flare
loop system and its reflection, we also attempt to solve two-dimensional ideal
magnetohydrodynamic equations numerically using the VAL-IIIC atmosphere as an
initial condition to simulate the observed plasma dynamics. We consider a
localized thermal pulse impulsively generated near one footpoint of the loop
system during the flare processes, which is launched along the magnetic field
lines at the solar chromosphere. The pulse steepens into a slow shock at higher
altitudes while moving along this loop system, which triggers plasma
perturbations that closely exhibit the observed plasma dynamics.",astro-ph.SR,physics
"We study the phenomenon of quantum synchronization from the viewpoint of
quantum metrology. By interpreting quantum self-sustained oscillators as
dissipative quantum sensors, we develop a framework to characterize several
aspects of quantum synchronization. We show that the quantum Fisher information
(QFI) serves as a system-agnostic measure of quantum synchronization that also
carries a clear operational meaning, viz., it quantifies the precision with
which the amplitude of a weak synchronizing drive can be measured. We extend
our analysis to study many-body oscillators subjected to multiple drives. We
show how the QFI matrix can be used to determine the optimal drive that
maximizes quantum synchronization, and also to quantitatively differentiate the
synchronization responses induced by different drives. Our work highlights
multiple connections between quantum synchronization and quantum metrology,
paving a route towards finding quantum technological applications of quantum
synchronization.",quant-ph,physics
"Obtaining high-quality thin films of 5d transition metal oxides is essential
to explore the exotic semimetallic and topological phases predicted to arise
from the combination of strong electron correlations and spin-orbit coupling.
Here, we show that the transport properties of SrIrO3 thin films, grown by
pulsed laser deposition, can be optimized by considering the effect of
laser-induced modification of the SrIrO3 target surface. We further demonstrate
that bare SrIrO3 thin films are subject to degradation in air and are highly
sensitive to lithographic processing. A crystalline SrTiO3 cap layer deposited
in-situ is effective in preserving the film quality, allowing us to measure
metallic transport behavior in films with thicknesses down to 4 unit cells. In
addition, the SrTiO3 encapsulation enables the fabrication of devices such as
Hall bars without altering the film properties, allowing precise
(magneto)transport measurements on micro- and nanoscale devices.",cond-mat.str-el cond-mat.mtrl-sci,physics
"Well-calibrated scaling relations between the observable properties and the
total masses of clusters of galaxies are important for understanding the
physical processes that give rise to these relations. They are also a critical
ingredient for studies that aim to constrain cosmological parameters using
galaxy clusters. For this reason much effort has been spent during the last
decade to better understand and interpret relations of the properties of the
intra-cluster medium. Improved X-ray data have expanded the mass range down to
galaxy groups, whereas SZ surveys have openened a new observational window on
the intracluster medium. In addition,continued progress in the performance of
cosmological simulations has allowed a better understanding of the physical
processes and selection effects affecting the observed scaling relations. Here
we review the recent literature on various scaling relations, focussing on the
latest observational measurements and the progress in our understanding of the
deviations from self similarity.",astro-ph.CO,physics
"Non-collinear antiferromagnets can have additional spin Hall effects due to
the net chirality of their magnetic spin structure, which provides for more
complex spin-transport phenomena compared to ordinary non-magnetic materials.
Here we investigated how ferromagnetic resonance of permalloy
($Ni_{80}Fe_{20}$) is modulated by spin Hall effects in adjacent epitaxial
$IrMn_{3}$ films. We observe a large dc modulation of the ferromagnetic
resonance linewidth for currents applied along the [001] $IrMn_{3}$ direction.
This very strong angular dependence of spin-orbit torques from dc currents
through the bilayers can be explained by the magnetic spin Hall effect where
$IrMn_{3}$ provides novel pathways for modulating magnetization dynamics
electrically.",cond-mat.mtrl-sci physics.app-ph,physics
