text,category,macro
"As data rates for multi-gigabit serial interfaces within multi-node compute
systems approach and exceed 10 Gigabits per second (Gbps), board-to-board and
chip-to-chip optical signaling solutions become more attractive, particularly
for longer (e.g. 50-100 cm) links. The transition to optical signaling will
potentially allow new high performance compute (HPC) system architectures that
benefit from characteristics unique to optical links.
  To examine these characteristics, we built and tested several optical
demonstration vehicles; one based on dense wavelength division multiplexing
(DWDM), and others based on multiple point-to-point links carried across
multimode fibers. All test vehicles were constructed to evaluate applicability
to a multi-node compute system. Test results, combined with data from recent
research efforts are summarized and compared to equivalent electrical links and
the advantages and design characteristics unique to optical signaling are
identified.",eess.SP,eess
"High performance computing (HPC) systems make extensive use of high speed
electrical interconnects, in routing signals among processing elements, or
between processing elements and memory. Increasing bandwidth demands result in
high density, parallel I/O exposed to crosstalk due to tightly coupled
transmission lines. The crosstalk cancellation signaling concept discussed in
this paper utilizes the known, predictable theory of coupled transmission lines
to cancel crosstalk from neighboring traces with carefully chosen resistive
cross-terminations between them. Through simulation and analysis of practical
bus architectures, we explore the merits of crosstalk cancellation which could
be used in dense interconnect HPC (or other) applications.",eess.SP,eess
"Variability analysis is important in successfully deploying multi-gigabit
backplane printed wiring boards (PWBs) with growing numbers of high-speed
SerDes links. We discuss the need for large sample sizes to obtain accurate
variability estimates of SI metrics (eye height, phase skew, etc).
  Using a dataset of 11,961 S-parameters, we demonstrate statistical techniques
to extract accurate estimates of PWB SI performance variations. We cite
numerical examples illustrating how these variations may contribute to
underestimated or overestimated design criteria, causing unnecessary design
expense. Tabular summaries of performance variation and key findings of broad
interest to the general SI community are highlighted.",eess.SP,eess
"It is notoriously difficult to measure instantaneous supply current to a
device such as an ASIC, FPGA, or CPU without also affecting the instantaneous
supply voltage and compromising the operation of the device [21]. For decades
designers have relied on rough estimates of dynamic load currents that
stimulate a designed Power Delivery Network (PDN). The consequences of
inaccurate load-current characterization can range from excessive PDN cost and
lengthened development schedules to poor performance or functional failure.
This paper will introduce and describe a method to precisely determine
timedomain current waveforms from a pair of measured timedomain voltage
waveforms. This NonInvasive Current Estimation (NICE) method is based on
established twoport network theory along with component and board modeling
techniques that have been validated through measurements on demonstrative
circuits. This paper will show that the NICE method works for any transient
event that can be captured on a digital oscilloscope. Limitations of the method
and underlying measurements are noted where appropriate. The method is applied
to a simple PDN with an arbitrary load, and the NICE-derived current waveform
is verified against an independent measurement by sense resistor. With careful
component and board modeling, it is possible to calculate current waveforms
with a root mean square error of less than five percent compared to the
reference measurement. Current transients that were previously difficult or
impossible to characterize by any means can now be calculated and displayed
within seconds of an oscilloscope-trigger event by using NICE. ASIC and FPGA
manufacturers can now compute the startup current for their device and publish
the actual waveform, or provide a piecewiselinear SPICE model (PWL source) to
facilitate design and testing of the regulator and PDN required to support
their device.",eess.SP,eess
"We introduce a new perspective and mathematical model for the generalized
frequency division multiplexing (GFDM) to analyze the effect of
self-interferences and remove their detrimental impacts. Using this model, we
express the GFDM signal in a vector form where the self-interferences are
represented using two independent terms. For the first time, we model these
interferences in terms of prototype filter parameters in the frequency domain
and derive their analytical expressions. Building on these expressions, we
propose the idea of optimal filter design as one of the solutions to annihilate
self-interference in GFDM systems. We introduce the relationship between the
required bandwidth for each subcarrier and the number of subsymbols in the
proposed optimal prototype filter and show how the prototype filter optimally
exploits the total system bandwidth. We derive analytical expressions to
evaluate the bit error rate (BER) of the system and show how it outperforms its
recent counterparts in the literature. We also perform computer simulations to
verify the analytical results and find that the analytical results match well
with those of the computer simulations.",eess.SP,eess
"In this paper, we propose a novel network architecture for integrating
terrestrial and non-terrestrial networks (NTNs) to establish connection between
terrestrial ground stations which are unconnected due to blockage. We propose a
new network framework where reconfigurable intelligent surface (RIS) is mounted
on an aerodynamic high altitude platform station (HAPS), referred to as
aerodynamic HAPS-RIS. This can be one of the promising candidates among
non-terrestrial RIS (NT-RIS) platforms. We formulate a mathematical model of
the cascade channel gain and time-varying effects based on the predictable
mobility of the aerodynamic HAPS-RIS. We propose a multi-objective optimization
problem for designing the RIS phase shifts to maximize the cascade channel gain
while forcing the Doppler spread to zero, and minimizing the delay spread upper
bound. Considering an RIS reference element, we find a closed-form solution to
this optimization problem based on the Pareto optimality of the aforementioned
objective functions. Finally, we evaluate and show the effective performance of
our proposed closed-form solution through numerical simulations.",eess.SP,eess
"This work examines a social learning problem, where dispersed agents
connected through a network topology interact locally to form their opinions
(beliefs) as regards certain hypotheses of interest. These opinions evolve over
time, since the agents collect observations from the environment, and update
their current beliefs by accounting for: their past beliefs, the innovation
contained in the new data, and the beliefs received from the neighbors. The
distinguishing feature of the present work is that agents are constrained to
share opinions regarding only a single hypothesis. We devise a novel learning
strategy where each agent forms a valid belief by completing the partial
beliefs received from its neighbors. This completion is performed by exploiting
the knowledge accumulated in the past beliefs, thanks to a principled
memory-aware rule inspired by a Bayesian criterion. The analysis allows us to
characterize the role of memory in social learning under partial information
sharing, revealing novel and nontrivial learning dynamics. Surprisingly, we
establish that the standard classification rule based on selecting the maximum
belief is not optimal under partial information sharing, while there exists a
consistent threshold-based decision rule that allows each agent to classify
correctly the hypothesis of interest. We also show that the proposed strategy
outperforms previously considered schemes, highlighting that the introduction
of memory in the social learning algorithm is critical to overcome the
limitations arising from sharing partial information.",eess.SP,eess
"Purpose: To develop a deep learning model that predicts active inflammation
from sacroiliac joint radiographs and to compare the success with radiologists.
Materials and Methods: A total of 1,537 (augmented 1752) grade 0 SIJs of 768
patients were retrospectively analyzed. Gold-standard MRI exams showed active
inflammation in 330 joints according to ASAS criteria. A convolutional neural
network model (JointNET) was developed to detect MRI-based active inflammation
labels solely based on radiographs. Two radiologists blindly evaluated the
radiographs for comparison. Python, PyTorch, and SPSS were used for analyses.
P<0.05 was considered statistically significant. Results: JointNET
differentiated active inflammation from radiographs with a mean AUROC of 89.2
(95% CI:86.8%, 91.7%). The sensitivity was 69.0% (95% CI:65.3%, 72.7%) and
specificity 90.4% (95% CI:87.8 % 92.9%). The mean accuracy was 90.2% (95% CI:
87.6%, 92.8%). The positive predictive value was 74.6% (95% CI: 72.5%, 76.7%)
and negative predictive value was 87.9% (95% CI: 85.4%, 90.5%) when prevalence
was considered 1%. Statistical analyses showed a significant difference between
active inflammation and healthy groups (p<0.05). Radiologists accuracies were
less than 65% to discriminate active inflammation from sacroiliac joint
radiographs. Conclusion: JointNET successfully predicts active inflammation
from sacroiliac joint radiographs, with superior performance to human
observers.",eess.IV,eess
"One of the main challenges with generalized frequency division multiplexing
(GFDM) systems is prototype filter design. A poorly designed filter increases
inherent and out-of-band (OOB) interferences. In this paper, we introduce a
novel optimal prototype filter for GFDM systems that eliminates the negative
effects of intrinsic interferences. We introduce a complex-valued pulse shape
similar to a single-sideband (SSB) modulation scheme, which significantly
improves bandwidth efficiency. Specifically, we introduce an optimization
problem to design an optimal pulse shape filter to reduce all intrinsic
interference to zero. We derive analytical expressions to evaluate the bit
error rate (BER) of the system and show how the designed optimal prototype
filter outperforms its current counterparts.",eess.SP,eess
"This paper proposes a belief-updating scheme in a human-machine collaborative
decision-making network to combat Byzantine attacks. A hierarchical framework
is used to realize the network where local decisions from physical sensors act
as reference decisions to improve the quality of human sensor decisions. During
the decision-making process, the belief that each physical sensor is malicious
is updated. The case when humans have side information available is
investigated, and its impact is analyzed. Simulation results substantiate that
the proposed scheme can significantly improve the quality of human sensor
decisions, even when most physical sensors are malicious. Moreover, the
performance of the proposed method does not necessarily depend on the knowledge
of the actual fraction of malicious physical sensors. Consequently, the
proposed scheme can effectively defend against Byzantine attacks and improve
the quality of human sensors' decisions so that the performance of the
human-machine collaborative system is enhanced.",eess.SP,eess
"This paper presents an approach to schedule observations from different
sensors in an environment to ensure their timely delivery and build a digital
twin (DT) model of the system dynamics. At the cloud platform, DT models
estimate and predict the system's state, then compute the optimal scheduling
policy and resource allocation strategy to be executed in the physical world.
However, given limited network resources, partial state vector information, and
measurement errors at the distributed sensing agents, the acquisition of data
(i.e., observations) for efficient state estimation of system dynamics is a
non-trivial problem. We propose a Value of Information (VoI)-based algorithm
that provides a polynomial-time solution for selecting the most informative
subset of sensing agents to improve confidence in the state estimation of DT
models. Numerical results confirm that the proposed method outperforms other
benchmarks, reducing the communication overhead by half while maintaining the
required estimation accuracy.",eess.SP,eess
"The design of iterative linear precoding is recently challenged by extremely
large aperture array (ELAA) systems, where conventional preconditioning
techniques could hardly improve the channel condition. In this paper, it is
proposed to regularize the extreme singular values to improve the channel
condition by deducting a rank-one matrix from the Wishart matrix of the
channel. Our analysis proves the feasibility to reduce the largest singular
value or to increase multiple small singular values with a rank-one matrix when
the singular value decomposition of the channel is available. Knowing the
feasibility, we propose a low-complexity approach where an approximation of the
regularization matrix can be obtained based on the statistical property of the
channel. It is demonstrated, through simulation results, that the proposed
low-complexity approach significantly outperforms current preconditioning
techniques in terms of reduced iteration number for more than $10\%$ in both
ELAA systems as well as symmetric multi-antenna (i.e., MIMO) systems when the
channel is i.i.d. Rayleigh fading.",eess.SP,eess
"The objective of this study is to jointly analyze the data rate and
electromagnetic field (EMF) exposure in urban environments. Capitalizing on
stochastic geometry (SG), a network level analysis is performed by modelling
these environments via Manhattan Poisson line processes (MPLP). Using this
framework, a number of performance metrics are derived: first moments, marginal
distributions and joint distributions of the data rate and exposure. In
addition, the original Manhattan model is generalized to include advanced
features: corner diffraction, presence of potential blockages in streets, and
users positioned at crossroads. As a second approach, deterministic ray tracing
(RT) is utilized to compute the same metrics. The two methods are shown to
provide close results on the condition that the model parameters are coherently
selected. Furthermore, the numerical results enable to gain insight into
several aspects: the role of the propagation mechanisms in the performance
metrics, existing trade-offs between the rate and exposure requirements, as
well as the impact of the user location (at a crossroad or in a single street).
  (This work has been submitted to the IEEE for possible publication. Copyright
may be transferred without notice, after which this version may no longer be
accessible)",eess.SP,eess
"In this paper, we investigate the integration of integrated sensing and
communication (ISAC) and reconfigurable intelligent surfaces (RIS) for
providing wide-coverage and ultra-reliable communication and high-accuracy
sensing functions. In particular, we consider an RIS-assisted ISAC system in
which a multi-antenna base station (BS) simultaneously performs multi-user
multi-input single-output (MU-MISO) communications and radar sensing with the
assistance of an RIS. We focus on both target detection and parameter
estimation performance in terms of the signal-to-noise ratio (SNR) and
Cramer-Rao bound (CRB), respectively. Two optimization problems are formulated
for maximizing the achievable sum-rate of the multi-user communications under
an SNR constraint for target detection or a CRB constraint for parameter
estimation, the transmit power budget, and the unit-modulus constraint of the
RIS reflection coefficients. Efficient algorithms are developed to solve these
two complicated non-convex problems. Extensive simulation results demonstrate
the advantages of the proposed joint beamforming and reflection designs
compared with other schemes. In addition, it is shown that more RIS reflection
elements bring larger performance gains for direct-of-arrival (DoA) estimation
than for target detection.",eess.SP,eess
"Motivated by collaborative localization in robotic sensor networks, we
consider the problem of large-scale network localization where location
estimates are derived from inter-node radio signals. Well-established methods
for network localization commonly assume that all radio links are line-of-sight
and subject to Gaussian noise. However, the presence of obstacles which cause
non-line-of-sight attenuation present distinct challenges. To enable robust
network localization, we present Sparse Matrix Inference and Linear Embedding
(SMILE), a novel approach which draws on both the well-known Locally Linear
Embedding (LLE) algorithm and recent advances in sparse plus low-rank matrix
decomposition. We demonstrate that our approach is robust to noisy signal
propagation, severe attenuation due to non-line-of-sight, and missing pairwise
measurements. Our experiments include simulated large-scale networks, an
11-node sensor network, and an 18-node network of mobile robots and static
anchor radios in a GPS-denied limestone mine. Our findings indicate that SMILE
outperforms classical multidimensional scaling (MDS) which ignores the effect
of non-line of sight (NLOS), as well as outperforming state-of-the-art robust
network localization algorithms that do account for NLOS attenuation including
a graph convolutional network-based approach. We demonstrate that this improved
accuracy is not at the cost of complexity, as SMILE sees reduced computation
time for very large networks which is important for position estimation updates
in a dynamic setting, e.g for mobile robots.",eess.SP,eess
"Joint radar and communications (JRC) can realize two radio frequency (RF)
functions using one set of resources, greatly saving hardware, energy and
spectrum for wireless systems needing both functions. Frequency-hopping (FH)
MIMO radar is a popular candidate for JRC, as the achieved communication symbol
rate can greatly exceed radar pulse repetition frequency. However, practical
transceiver imperfections can fail many existing theoretical designs. In this
work, we unveil for the first time the non-trivial impact of hardware
imperfections on FH-MIMO JRC and analytically model the impact. We also design
new waveforms and, accordingly, develop a low-complexity algorithm to jointly
estimate the hardware imperfections of unsynchronized receiver. Moreover,
employing low-cost software-defined radios and commercial off-the-shelf (COTS)
products, we build the first FH-MIMO JRC experiment platform with radar and
communications simultaneously validated over the air. Corroborated by
simulation and experiment results, the proposed designs achieves high
performances for both radar and communications.",eess.SP,eess
"In space-time adaptive processing (STAP) of the airborne radar system, it is
very important to realize sparse restoration of the clutter covariance matrix
with a small number of samples. In this paper, a clutter suppression method for
airborne forward-looking array radar based on joint statistics and structural
priority is proposed, which can estimate the clutter covariance matrix in the
case of small samples. Assuming that the clutter covariance matrix obeys the
inverse Wishart prior distribution, the maximum posterior estimate is obtained
by using the low-rank symmetry of the matrix itself. The simulation results
based on the radar forward-looking array model show that compared with the
traditional covariance matrix estimation method, the proposed method can
effectively improve the clutter suppression performance of airborne radar while
efficiently calculating.",eess.SP,eess
"Mobile channel modeling has always been the core part for design, deployment
and optimization of communication system, especially in 5G and beyond era.
Deterministic channel modeling could precisely achieve mobile channel
description, however with defects of equipment and time consuming. In this
paper, we proposed a novel super resolution (SR) model for cluster
characteristics prediction. The model is based on deep neural networks with
residual connection. A series of simulations at 3.5 GHz are conducted by a
three-dimensional ray tracing (RT) simulator in diverse scenarios. Cluster
characteristics are extracted and corresponding data sets are constructed to
train the model. Experiments demonstrate that the proposed SR approach could
achieve better power and cluster location prediction performance than
traditional interpolation method and the root mean square error (RMSE) drops by
51% and 78% relatively. Channel impulse response (CIR) is reconstructed based
on cluster characteristics, which could match well with the multi-path
component (MPC). The proposed method can be used to efficiently and accurately
generate big data of mobile channel, which significantly reduces the
computation time of RT-only.",eess.SP,eess
"Quantization plays a critical role in digital signal processing systems,
allowing the representation of continuous amplitude signals with a finite
number of bits. However, accurately representing signals requires a large
number of quantization bits, which causes severe cost, power consumption, and
memory burden. A promising way to address this issue is task-based
quantization. By exploiting the task information for the overall system design,
task-based quantization can achieve satisfying performance with low
quantization costs. In this work, we apply task-based quantization to
multi-user signal recovery and present a hardware prototype implementation. The
prototype consists of a tailored configurable combining board, and a
software-based processing and demonstration system. Through experiments, we
verify that with proper design, the task-based quantization achieves a
reduction of 25 fold in memory by reducing from 16 receivers with 16 bits each
to 2 receivers with 5 bits each, without compromising signal recovery
performance.",eess.SP,eess
"Sparsity finds applications in areas as diverse as statistics, machine
learning, and signal processing. Computations over sparse structures are less
complex compared to their dense counterparts, and their storage consumes less
space. This paper proposes a heuristic method for retrieving sparse approximate
solutions of optimization problems via minimizing the $\ell_{p}$ quasi-norm,
where $0<p<1$. An iterative two-block ADMM algorithm for minimizing the
$\ell_{p}$ quasi-norm subject to convex constraints is proposed. For $p=s/q<1$,
$s,q \in \mathbb{Z}_{+}$, the proposed algorithm requires solving for the roots
of a scalar degree $2q$ polynomial as opposed to applying a soft thresholding
operator in the case of $\ell_{1}$. The merit of that algorithm relies on its
ability to solve the $\ell_{p}$ quasi-norm minimization subject to any convex
set of constraints. However, it suffers from low speed, due to a convex
projection step in each iteration, and the lack of mathematical convergence
guarantee. We then aim to vanquish these shortcomings by relaxing the
assumption on the constraints set to be the set formed due to convex and
differentiable, with Lipschitz continuous gradient, functions, i.e.
specifically, polytope sets. Using a proximal gradient step, we mitigate the
convex projection step and hence enhance the algorithm speed while proving its
convergence. We then present various applications where the proposed algorithm
excels, namely, matrix rank minimization, sparse signal reconstruction from
noisy measurements, sparse binary classification, and system identification.
The results demonstrate the significant gains obtained by the proposed
algorithm compared to those via $\ell_{1}$ minimization.",eess.SP,eess
"Systems with 1-bit quantization and oversampling are promising for the
Internet of Things (IoT) devices in order to reduce the power consumption of
the analog-to-digital-converters. The novel time-instance zero-crossing (TI ZX)
modulation is a promising approach for this kind of channels but existing
studies rely on optimization problems with high computational complexity and
delay. In this work, we propose a practical waveform design based on the
established TI ZX modulation for a multiuser multi-input multi-output (MIMO)
downlink scenario with 1-bit quantization and temporal oversampling at the
receivers. In this sense, the proposed temporal transmit signals are
constructed by concatenating segments of coefficients which convey the
information into the time-instances of zero-crossings according to the TI ZX
mapping rules. The proposed waveform design is compared with other methods from
the literature. The methods are compared in terms of bit error rate and
normalized power spectral density. Numerical results show that the proposed
technique is suitable for multiuser MIMO system with 1-bit quantization while
tolerating some small amount of out-of-band radiation.",eess.SP,eess
"The recently published paper by Gupta and Agrawal [1] exploited the
sum-difference co-array (SDCA) to enhance the virtual aperture of sparse
arrays. We argue that the key SDCA property established in [1] requires a
critical necessary and sufficient condition that is valid for a very rare case
only.",eess.SP,eess
"The emergence of the fifth-generation (5G) New Radio (NR) brings additional
possibilities to vehicle-to-everything (V2X) network with improved quality of
services. In order to obtain accurate channel state information (CSI) in
high-mobility V2X networks, pilot signals and frequent handover between
vehicles and infrastructures are required to establish and maintain the
communication link, which increases the overheads and reduces the communication
throughput. To address this issue, integrated sensing and communications (ISAC)
was employed at the base station (BS) in the vehicle-to-infrastructure (V2I)
network to reduce a certain amount of overheads, thus improve the spectral
efficiency. Nevertheless, the exact amount of overheads reduction remains
unclear, particularly for practical NR based V2X networks. In this paper, we
study a link-level NR based V2I system employing ISAC signaling to facilitate
the communication beam management, where the Extended Kalman filtering (EKF)
algorithm is performed to realize the functions of tracking and predicting the
motion of the vehicle. We provide detailed analysis on the overheads reduction
with the aid of ISAC, and show that up to 43.24% overheads can be reduced under
assigned NR frame structure. In addition, numerical results are provided to
validate the improved performance on the beam tracking and communication
throughput.",eess.SP,eess
"In recent years the automotive industry has been strongly promoting the
development of smart cars, equipped with multi-modal sensors to gather
information about the surroundings, in order to aid human drivers or make
autonomous decisions. While the focus has mostly been on visual sensors, also
acoustic events are crucial to detect situations that require a change in the
driving behavior, such as a car honking, or the sirens of approaching emergency
vehicles. In this paper, we summarize the results achieved so far in the Marie
Sklodowska-Curie Actions (MSCA) European Industrial Doctorates (EID) project
Intelligent Ultra Low-Power Signal Processing for Automotive (I-SPOT). On the
algorithmic side, the I-SPOT Project aims to enable detecting, localizing and
tracking environmental audio signals by jointly developing microphone array
processing and deep learning techniques that specifically target automotive
applications. Data generation software has been developed to cover the I-SPOT
target scenarios and research challenges. This tool is currently being used to
develop low-complexity deep learning techniques for emergency sound detection.
On the hardware side, the goal impels workflows for hardware-algorithm
co-design to ease the generation of architectures that are sufficiently
flexible towards algorithmic evolutions without giving up on efficiency, as
well as enable rapid feedback of hardware implications of algorithmic decision.
This is pursued though a hierarchical workflow that breaks the
hardware-algorithm design space into reasonable subsets, which has been tested
for operator-level optimizations on state-of-the-art robust sound source
localization for edge devices. Further, several open challenges towards an
end-to-end system are clarified for the next stage of I-SPOT.",eess.AS,eess
"In the development of acoustic signal processing algorithms, their evaluation
in various acoustic environments is of utmost importance. In order to advance
evaluation in realistic and reproducible scenarios, several high-quality
acoustic databases have been developed over the years. In this paper, we
present another complementary database of acoustic recordings, referred to as
the Multi-arraY Room Acoustic Database (MYRiAD). The MYRiAD database is unique
in its diversity of microphone configurations suiting a wide range of
enhancement and reproduction applications (such as assistive hearing,
teleconferencing, or sound zoning), the acoustics of the two recording spaces,
and the variety of contained signals including 1214 room impulse responses
(RIRs), reproduced speech, music, and stationary noise, as well as recordings
of live cocktail parties held in both rooms. The microphone configurations
comprise a dummy head (DH) with in-ear omnidirectional microphones, two
behind-the-ear (BTE) pieces equipped with 2 omnidirectional microphones each, 5
external omnidirectional microphones (XMs), and two concentric circular
microphone arrays (CMAs) consisting of 12 omnidirectional microphones in total.
The two recording spaces, namely the SONORA Audio Laboratory (SAL) and the
Alamire Interactive Laboratory (AIL), have reverberation times of 2.1s and
0.5s, respectively. Audio signals were reproduced using 10 movable loudspeakers
in the SAL and a built-in array of 24 loudspeakers in the AIL. MATLAB and
Python scripts are included for accessing the signals as well as microphone and
loudspeaker coordinates. The database is publicly available at [1].",eess.AS,eess
"The rapid increase in demand for wireless controlled Smart Lighting has
created a need to automate the mapping between the identifiers for individual
light sources and their physical locations. To control Smart Lights, their IDs
and physical locations relative to each other must be determined. Nowadays,
skilled technicians perform this process manually, which requires a lot of
effort, is time-consuming, and incurs high costs, particularly with
non-stationary lights. Visible Light Communication has been presented as a
possible solution to this problem. This paper presents an approach based on
Visible Light Communication that leverages Machine Learning to automate the
mapping process between the identifiers and the relative physical location of
Smart Lights. We show that our approach provides a better location-mapping
performance compared to existing methods.",eess.SP,eess
"In terms of accuracy, deep learning (DL) models have had considerable success
in classification problems for medical imaging applications. However, it is
well-known that the outputs of such models, which typically utilise the SoftMax
function in the final classification layer can be over-confident, i.e. they are
poorly calibrated. Two competing solutions to this problem have been proposed:
uncertainty-aware training and evidential neural networks (ENNs). In this
paper, we perform an investigation into the improvements to model calibration
that can be achieved by each of these approaches individually, and their
combination. We perform experiments on two classification tasks: a simpler
MNIST digit classification task and a more complex and realistic medical
imaging artefact detection task using Phase Contrast Cardiac Magnetic Resonance
images. The experimental results demonstrate that model calibration can suffer
when the task becomes challenging enough to require a higher-capacity model.
However, in our complex artefact detection task, we saw an improvement in
calibration for both a low and higher-capacity model when implementing both the
ENN and uncertainty-aware training together, indicating that this approach can
offer a promising way to improve calibration in such settings. The findings
highlight the potential use of these approaches to improve model calibration in
a complex application, which would in turn improve clinician trust in DL
models.",eess.IV,eess
"With the advent of ever-growing vehicular applications, vehicular edge
computing (VEC) has been a promising solution to augment the computing capacity
of future smart vehicles. The ultimate challenge to fulfill the quality of
service (QoS) is increasingly prominent with constrained computing and
communication resources of vehicles. In this paper, we propose an
energy-efficient task offloading strategy for VEC system with one-by-one
scheduling mechanism, where only one vehicle wakes up at a time to offload with
a road side unit (RSU). The goal of system is to minimize the total energy
consumption of vehicles by jointly optimizing user scheduling, offloading ratio
and bit allocation within a given mission time. To this end, the non-convex and
mixed-integer optimization problem is formulated and solved by adopting
Lagrange dual problem, whose superior performances are verified via numerical
results, as compared to other benchmark schemes.",eess.SP,eess
"Accurate and effective channel state information (CSI) feedback is a key
technology for massive multiple-input and multiple-output (MIMO) systems.
Recently, deep learning (DL) has been introduced to enhance CSI feedback in
massive MIMO application, where the massive collected training data and lengthy
training time are costly and impractical for realistic deployment. In this
paper, a knowledge-driven meta-learning solution for CSI feedback is proposed,
where the DL model initialized by the meta model obtained from meta training
phase is able to achieve rapid convergence when facing a new scenario during
the target retraining phase. Specifically, instead of training with massive
data collected from various scenarios, the meta task environment is constructed
based on the intrinsic knowledge of spatial-frequency characteristics of CSI
for meta training. Moreover, the target task dataset is also augmented by
exploiting the knowledge of statistical characteristics of channel, so that the
DL model initialized by meta training can rapidly fit into a new target
scenario with higher performance using only a few actually collected data in
the target retraining phase. The method greatly reduces the demand for the
number of actual collected data, as well as the cost of training time for
realistic deployment. Simulation results demonstrate the superiority of the
proposed approach from the perspective of feedback performance and convergence
speed.",eess.SP,eess
"Millimetre-wave (mmWave) radars can generate 3D point clouds to represent
objects in the scene. However, the accuracy and density of the generated point
cloud can be lower than a laser sensor. Although researchers have used mmWave
radars for various applications, there are few quantitative evaluations on the
quality of the point cloud generated by the radar and there is a lack of a
standard on how this quality can be assessed. This work aims to fill the gap in
the literature. A radar simulator is built to evaluate the most common data
processing chains of 3D point cloud construction and to examine the capability
of the mmWave radar as a 3D imaging sensor under various factors. It will be
shown that the radar detection can be noisy and have an imbalance distribution.
To address the problem, a novel super-resolution point cloud construction
(SRPC) algorithm is proposed to improve the spatial resolution of the point
cloud and is shown to be able to produce a more natural point cloud and reduce
outliers.",eess.SP,eess
"Long Term Evolution (LTE) signal is ubiquitously present in electromagnetic
(EM) background environment, which make it an attractive signal source for the
ambient backscatter communications (AmBC). In this paper, we propose a system,
in which a backscatter device (BD) introduces artificial Doppler shift to the
channel which is larger than the natural Doppler but still small enough such
that it can be tracked by the channel estimator at the User Equipment (UE).
Channel estimation is done using the downlink cell specific reference signals
(CRS) that are present regardless the UE being attached to the network or not.
FSK was selected due to its robust operation in a fading channel. We describe
the whole AmBC system, use two receivers. Finally, numerical simulations and
measurements are provided to validate the proposed FSK AmBC performance.",eess.SP,eess
"Gas leakage is a serious hazard in a variety of sectors, including
industrial, domestic, and gas-powered vehicles. The installation of gas leak
detection systems has emerged as a critical preventative measure to solve this
problem. Traditional gas sensors, such as electrochemical, infrared point, and
Metal Oxide Semiconductor sensors, have been widely used for gas leak
detection. However, these sensors have limitations in terms of their adaptation
to various gases, as well as their high cost and difficulties in scaling. In
this paper, a novel non-contact gas detection technique based on a 40 kHz
ultrasonic signal is described. The proposed approach employs the reflections
of the emitted ultrasonic wave to detect the gas leaks and also able to
identify the exact gas in real-time. To confirm the method's effectiveness,
trials were carried out using Hydrogen, Helium, Argon, and Butane gas. The
system identified gas flow breaches in 0.01 seconds, whereas the gas
identification procedure took 0.8 seconds. An interesting extension of the
proposed approach is real-time visualisation of gas flow employing an array of
transducers.",eess.SP,eess
"The growing demand for optimal and low-power energy consumption paradigms for
IOT devices has garnered significant attention due to their cost-effectiveness,
simplicity, and intelligibility. In this article, an AI hardware
energy-efficient framework to achieve optimal energy savings in heterogeneous
computing through appropriate power consumption management is proposed. The
deep reinforcement learning framework is employed, utilising the Actor-Critic
architecture to provide a simple and precise method for power saving. The
results of the study demonstrate the proposed approach's suitability for
different hardware configurations, achieving notable energy consumption control
while adhering to strict performance requirements. The evaluation of the
proposed power-saving framework shows that it is more stable, and has achieved
more than 34.6% efficiency improvement, outperforming other methods by more
than 16%.",eess.SP,eess
"Millimeter-wave (mmWave) systems in the 30--300 GHz bands are among the
fundamental enabling technologies of 5G and beyond 5G, providing large
bandwidths, not only for high data rate communication, but also for precise
positioning services, in support of high accuracy demanding applications such
as vehicle positioning. With the possibility to introduce relatively large
arrays on user devices with a small footprint, the ability to determine the
user orientation becomes unlocked. The estimation of the full user pose (joint
3D position and 3D orientation) is referred to as 6D localization.
Conventionally, the problem of 6D localization using antenna arrays has been
considered difficult and was solved through a combination of heuristics and
optimization. In this paper, we reveal a close connection between the AoA and
AoD and the well-studied perspective projection model from computer vision.
This connection allows us to solve the 6D localization problem, by adapting
state-of-the-art methods from computer vision. More specifically, two problems,
namely 6D pose estimation from AoA from multiple single-antenna base stations
and 6D SLAM based on single-BS mmWave communication, are first modeled with the
perspective projection model, and then solved. Numerical simulations show that
the proposed estimators operate close to the theoretical performance bounds.
Moreover, the proposed SLAM method is effective even in the absence of the LoS
path, or knowledge of the LoS/NLoS condition.",eess.SP,eess
"Due to the open communications environment in wireless channels, wireless
networks are vulnerable to jamming attacks. However, existing approaches for
jamming rely on knowledge of the legitimate users' (LUs') channels, extra
jamming power, or both. To raise concerns about the potential threats posed by
illegitimate intelligent reflecting surfaces (IRSs), we propose an alternative
method to launch jamming attacks on LUs without either LU channel state
information (CSI) or jamming power. The proposed approach employs an
adversarial IRS with random phase shifts, referred to as a ""disco"" IRS (DIRS),
that acts like a ""disco ball"" to actively age the LUs' channels. Such active
channel aging (ACA) interference can be used to launch jamming attacks on
multi-user multiple-input single-output (MU-MISO) systems. The proposed
DIRS-based fully-passive jammer (FPJ) can jam LUs with no additional jamming
power or knowledge of the LU CSI, and it can not be mitigated by classical
anti-jamming approaches. A theoretical analysis of the proposed DIRS-based FPJ
that provides an evaluation of the DIRS-based jamming attacks is derived. Based
on this detailed theoretical analysis, some unique properties of the proposed
DIRS-based FPJ can be obtained. Furthermore, a design example of the proposed
DIRS-based FPJ based on one-bit quantization of the IRS phases is demonstrated
to be sufficient for implementing the jamming attack. In addition, numerical
results are provided to show the effectiveness of the derived theoretical
analysis and the jamming impact of the proposed DIRS-based FPJ.",eess.SP,eess
