text,category,macro
"Let X be a smooth variety over an algebraically closed field of
characteristic p > 0, Z a smooth divisor, and j : U = X\Z --> X the natural
inclusion. An axiomatizing of the properties of a V -filtration on a unit
F-crystal is proposed and is proven to determine a unique filtration. It is
shown that if M is a tame unit F-crystal on U then such a V -filtration along Z
exists on j_*M. The degree zero component of the associated graded module is
proven to be the (unipotent) nearby cycles functor of Grothendieck and Deligne
under the Emerton-Kisin Riemann-Hilbert correspondence. A few applications to
A^1 and gluing are then discussed.",math.AG math.NT,math
"Algebraic multigrid (AMG) preconditioners are considered for discretized
systems of partial differential equations (PDEs) where unknowns associated with
different physical quantities are not necessarily co-located at mesh points.
Specifically, we investigate a $Q_2-Q_1$ mixed finite element discretization of
the incompressible Navier-Stokes equations where the number of velocity nodes
is much greater than the number of pressure nodes. Consequently, some velocity
degrees-of-freedom (dofs) are defined at spatial locations where there are no
corresponding pressure dofs. Thus, AMG approaches leveraging this co-located
structure are not applicable. This paper instead proposes an automatic AMG
coarsening that mimics certain pressure/velocity dof relationships of the
$Q_2-Q_1$ discretization. The main idea is to first automatically define coarse
pressures in a somewhat standard AMG fashion and then to carefully (but
automatically) choose coarse velocity unknowns so that the spatial location
relationship between pressure and velocity dofs resembles that on the finest
grid. To define coefficients within the inter-grid transfers, an energy
minimization AMG (EMIN-AMG) is utilized. EMIN-AMG is not tied to specific
coarsening schemes and grid transfer sparsity patterns, and so it is applicable
to the proposed coarsening. Numerical results highlighting solver performance
are given on Stokes and incompressible Navier-Stokes problems.",math.NA,math
"We present a kinetic version of the Watanabe-Strogatz(WS) transform for
vector models in this paper. From the generalized WS-transform, we obtain the
cross-ratio type constant of motion functionals for kinetic vector models under
suitable conditions. We present the sufficient and necessary conditions for the
existence of the suggested constant of motion functional. As an application of
the constant of motion functional, we provide the instability of bipolar states
of the kinetic swarm sphere model. We also provide the WS-transform and
constant of motion functional for non-identical kinetic vector models.",math.AP math-ph math.MP,math
"Consider a non-local (i.e., involving a convolution term) conservation law:
when the convolution term converges to a Dirac delta, in the limit we formally
recover a classical (or ""local"") conservation law. In this note we overview
recent progress on this so-called non-local to local limit and in particular we
discuss the case of anistropic kernels, which is extremely relevant in view of
applications to traffic models. We also provide a new proof of a related
compactness estimate.",math.AP,math
"Let $ \{P_n\}_{n\geq 0} $ be the sequence of Perrin numbers defined by
$P_0=3$, $P_1=0$,$P_2=2$ and $P_{n+3}=P_{n+1}+P_{n}$ for all $n \geq 0$. In
this paper, we determine all Perrin numbers that are palindromic concatenations
of two repdigits.",math.NT,math
"In this paper some multidimensional Tauberian theorems for the Lizorkin
distributions (without restriction on the support) are proved. Tauberian
theorems of this type are connected with the Riesz fractional operators.",math.CA,math
"The abstract Cauchy problem for the fractional evolution equation with the
Caputo derivative of order $\beta\in(0,1)$ and operator $-A^\alpha$,
$\alpha\in(0,1)$, is considered, where $-A$ generates a strongly continuous
one-parameter semigroup on a Banach space. Subordination formulae for the
solution operator are derived, which are integral representations containing a
subordination kernel (a scalar probability density function) and a
$C_0$-semigroup of operators. Some properties of the subordination kernel are
established and representations in terms of Mainardi function and L\'evy
extremal stable densities are derived. Applications of the subordination
formulae are given with a special focus on the multi-dimensional space-time
fractional diffusion equation for some special values of the parameters.",math.AP,math
"We study the eigenspace of the Laplacian matrix of a simple graph
corresponding to the largest eigenvalue, subsequently arriving at the theory of
modular decomposition of T. Gallai.",math.CO math.SP,math
"We prove that any continuous map of an N-dimensional simplex Delta_N with
colored vertices to a d-dimensional manifold M must map r points from disjoint
rainbow faces of Delta_N to the same point in M: For this we have to assume
that N \geq (r-1)(d+1), no r vertices of Delta_N get the same color, and our
proof needs that r is a prime. A face of Delta_N is a rainbow face if all
vertices have different colors.
  This result is an extension of our recent ""new colored Tverberg theorem"", the
special case of M=R^d. It is also a generalization of Volovikov's 1996
topological Tverberg theorem for maps to manifolds, which arises when all color
classes have size 1 (i.e., without color constraints); for this special case
Volovikov's proof, as well as ours, work when r is a prime power.",math.CO math.AT,math
"In this paper, we introduce two differential equations arising from the
generating function of the Catalan numbers which are `inverses' to each other
in some sense. From these differential equations, we obtain some new and
explicit identities for Catalan and higher-order Catalan numbers. In addition,
by other means than differential equations we also derive some interesting
identities involving Catalan numbers which are of arithmetic and combinatorial
nature.",math.NT,math
"We give elementary and short proofs of the Littlewood-Richardson rules for
type A Grassmannians and maximal isotropic Grassmannians, based on the
corresponding Pieri rules.",math.CO math.AG,math
"A subset of a convex body $B$ containing the origin in a Euclidean space is
{\it parkable in $B$} if it can be translated inside $B$ in such a manner that
the translate the origin. We provide characterizations of ellipsoids and of
centrally symmetric convex bodies in Euclidean spaces of dimension $\ge 3$
based on the notion of parkability, answering several questions posed by G.
Bergman.
  The techniques used, which are based on characterizations of Hilbert spaces
among finite-dimensional Banach spaces in terms of their lattices of subspaces
and algebras of endomorphisms, also apply to improve a result of W. Blaschke
characterizing ellipsoids in terms of boundaries of illumination.",math.MG math.FA,math
"We prove that Dranishnikov's $k$-dimensional resolution $d_k\colon \mu^k\to
Q$ is a UV$^{n-1}$-divider of Chigogidze's $k$-dimensional resolution $c_k$.
This fact implies that $d_k^{-1}$ preserves $Z$-sets. A further development of
the concept of UV$^{n-1}$-dividers permits us to find sufficient conditions for
$d_k^{-1}(A)$ to be homeomorphic to the N\""{o}beling space $\nu^k$ or the
universal pseudoboundary $\sigma^k$. We also obtain some other applications.",math.GN math.GT,math
"In this work, we consider the low rank decomposition (SDPR) of general convex
semidefinite programming problems (SDP) that contain both a positive
semidefinite matrix and a nonnegative vector as variables. We develop a
rank-support-adaptive feasible method to solve (SDPR) based on Riemannian
optimization. The method is able to escape from a saddle point to ensure its
convergence to a global optimal solution for generic constraint vectors. We
prove its global convergence and local linear convergence without assuming that
the objective function is twice differentiable. Due to the special structure of
the low-rank SDP problem, our algorithm can achieve better iteration complexity
than existing results for more general smooth nonconvex problems. In order to
overcome the degeneracy issues of SDP problems, we develop two strategies based
on random perturbation and dual refinement. These techniques enable us to solve
some primal degenerate SDP problems efficiently, for example, Lov\'{a}sz theta
SDPs. Our work is a step forward in extending the application range of
Riemannian optimization approaches for solving SDP problems. Numerical
experiments are conducted to verify the efficiency and robustness of our
method.",math.OC,math
"We associate a pro-C*-algebra to a pro-C*-correspondence and show that this
construction generalizes the construction of crossed products by Hilbert
pro-C*-bimodules and the construction of pro-C*-crossed products by strong
bounded automorphisms.",math.OA,math
"Recent findings show that the classical Riemann's non-differentiable function
has a physical and geometric nature as the irregular trajectory of a polygonal
vortex filament driven by the binormal flow. In this article, we give an upper
estimate of its Hausdorff dimension. We also adapt this result to the
multifractal setting. To prove these results, we recalculate the asymptotic
behavior of Riemann's function around rationals from a novel perspective,
underlining its connections with the Talbot effect and Gauss sums, with the
hope that it is useful to give a lower bound of its dimension and to answer
further geometric questions.",math.CA,math
"We consider the reduction of problems on general noncommutative $L_p$-spaces
to the corresponding ones on those associated with finite von Neumann algebras.
The main tool is a unpublished result of the first named author which
approximates any noncommutative $L_p$-space by tracial ones. We show that under
some natural conditions a map between two von Neumann algebras extends to their
crossed products by a locally compact abelian group or to their noncommutative
$L_p$-spaces. We present applications of these results to the theory of
noncommutative martingale inequalities by reducing most recent general
noncommutative martingale/ergodic inequalities to those in the tracial case.",math.OA math.FA,math
"Rotor walk is deterministic counterpart of random walk on graphs. We study
that under a certain initial configuration in Z^d, n particles perform rotor
walks from the origin consecutively. They would stop if they hit the origin or
infinity. When the dimension d>=3, the escape rate exists and it attains the
upper bound of O. Schramm. When the dimension d=2, the numbers of the particles
escaping to infinity are of order n/log(n). The limit of their quotient exist
and also attains the upper bound of L.Florescu,S.Ganguly,L.Levine,Y.Peres which
equals to frac{pi}{2}. We use the results and the methods of the outer estimate
for rotor-router aggregation in L.Levine and Y.Peres' previous paper.",math.PR math.CO,math
"We study a one-parameter family of probability measures on lozenge tilings of
large regular hexagons that interpolates between the uniform measure on all
possible tilings and a particular fully frozen tiling. The description of the
asymptotic behavior can be separated into two regimes: the low and the high
temperature regime. Our main results are the computations of the disordered
regions in both regimes and the limiting densities of the different lozenges
there. For low temperatures, the disorded region consists of two disjoint
ellipses. In the high temperature regime the two ellipses merge into a single
simply connected region. At the transition from the low to the high temperature
a tacnode appears. The key to our asymptotic study is a recent approach
introduced by Duits and Kuijlaars providing a double integral representation
for the correlation kernel. One of the factors in the integrand is the
Christoffel-Darboux kernel associated to polynomials that satisfy non-Hermitian
orthogonality relations with respect to a complex-valued weight on a contour in
the complex plane. We compute the asymptotic behavior of these orthogonal
polynomials and the Christoffel-Darboux kernel by means of a Riemann-Hilbert
analysis. After substituting the resulting asymptotic formulas into the double
integral we prove our main results by classical steepest descent arguments.",math-ph math.MP,math
"We obtain a geometric construction of a ``standard monomial basis'' for the
homogeneous coordinate ring associated with any ample line bundle on any flag
variety. This basis is compatible with Schubert varieties, opposite Schubert
varieties, and unions of intersections of these varieties. Our approach relies
on vanishing theorems and a degeneration of the diagonal ; it also yields a
standard monomial basis for the multi-homogeneous coordinate rings of flag
varieties of classical type.",math.AG math.RT,math
"We study the equivariantly perturbed mirror Landau-Ginzburg model of the
projective line. We show that the Eynard-Orantin recursion on this model
encodes all genus all descendants equivariant Gromov-Witten invariants of the
projective line. The non-equivariant limit of this result is the Norbury-Scott
conjecture, while by taking large radius limit we recover the Bouchard-Marino
conjecture on simple Hurwitz numbers.",math.AG,math
"We prove that for radial Fourier multipliers $m: \mathbb{R}^3\to\mathbb{C}$
supported compactly away from the origin, $T_m$ is restricted strong type (p,p)
if $K=\hat{m}$ is in $L^p(\mathbb{R}^3)$, in the range $1<p<\frac{13}{12}$. We
also prove an $L^p$ characterization for radial Fourier multipliers in four
dimensions; namely, for radial Fourier multipliers $m:
\mathbb{R}^4\to\mathbb{C}$ supported compactly away from the origin, $T_m$ is
bounded on $L^p(\mathbb{R}^4)$ if and only if $K=\hat{m}$ is in
$L^p(\mathbb{R}^4)$, in the range $1<p<\frac{36}{29}$. Our method of proof
relies on a geometric argument that exploits bounds on sizes of multiple
intersections of three-dimensional annuli to control numbers of tangencies
between pairs of annuli in three and four dimensions.",math.CA,math
"We describe a Lohner-type algorithm for the computation of rigorous upper
bounds for reachable set for control systems, solutions of ordinary
differential inclusions and perturbations of ODEs.",math.DS math.OC,math
"We describe algorithms for computing eigenpairs (eigenvalue--eigenvector) of
a complex $n\times n$ matrix $A$. These algorithms are numerically stable,
strongly accurate, and theoretically efficient (i.e., polynomial-time). We do
not believe they outperform in practice the algorithms currently used for this
computational problem. The merit of our paper is to give a positive answer to a
long-standing open problem in numerical linear algebra.",math.NA,math
"Given nonnegative integers, $s$ and $k$, an $(s,k)$-polar partition of a
graph $G$ is a partition $(A,B)$ of $V_G$ such that $G[A]$ and
$\overline{G[B]}$ are complete multipartite graphs with at most $s$ and $k$
parts, respectively. If $s$ or $k$ is replaced by $\infty$, it means that there
is no restriction on the number of parts of $G[A]$ or $\overline{G[B]}$,
respectively. A graph admitting a $(1,1)$-polar partition is usually called a
split graph.
  In this work, we present some results related to $(s,k)$-polar partitions on
two graph classes generalizing split graphs. Our main results include efficient
algorithms to decide whether a graph on these classes admits an $(s,k)$-polar
partition, as well as upper bounds for the order of minimal $(s,k)$-polar
obstructions on such graph families for any $s$ and $k$ (even if $s$ or $k$ is
$\infty$).",math.CO,math
"A non-Archimedean antiderivational line analog of the Cauchy-type line
integration is defined and investigated over local fields. Classes of
non-Archimedean holomorphic functions are defined and studied. Residues of
functions are studied, Lorent series representations are described. Moreover,
non-Archimedean antiderivational analogs of integral representations of
functions and differential forms such as the Cauchy-Green, Martinelli-Bochner,
Leray, Koppelman and Koppelman-Leray formulas are investigated. Applications to
manifold and operator theories are studied.",math.CV,math
"New proofs of the duplication formulae for the gamma and the Barnes double
gamma functions are derived using the Hurwitz zeta function. Concise
derivations of Gauss's multiplication theorem for the gamma function and a
corresponding one for the double gamma function are also reported. This paper
also refers to some connections with the Stieltjes constants.",math.CA,math
"We find a complete set of relations for the rational cohomology ring of the
moduli space of rank three stable bundles over a Riemann surface of genus g and
also show that the Pontryagin ring vanishes in degree 12g-8 and greater. The
results are obtained by introducing some 'dual' Mumford relations and
generalising Kirwan's proofs of the Mumford and Newstead conjectures in the
rank two case. (In this revised version of the paper the vanishing degree of
the Pontryagin ring of the moduli space has been improved from `in and above
degree 12g-4' to `in and above degree 12g-8'. This degree is now known to be
sharp.)",alg-geom math.AG,math
"The main goal of this paper is to categorify the specialized parasymmetric
(intermediate) Macdonald polynomials. These polynomials depend on a parabolic
subalgebra of a simple Lie algebra and generalize the symmetric and
nonsymmetric Macdonald polynomials.
  To achieve this we introduce cyclic modules of the parahoric subalgebras of
the affine Kac-Moody Lie algebras such that their characters coincide with the
specializations of the parasymmetric polynomials at zero and infinity. These
cyclic modules are proved to coincide with standard and costandard objects in
certain categories of representations of parahoric algebras. We show that the
categories in question are stratified, i.e. they are graded highest weight
categories. As a consequence, we derive an analog of the Peter-Weyl theorem
describing the bi-module of functions on the parahoric and parabolic Lie groups
via the mentioned above standard and costandard modules.",math.RT math.CO math.QA,math
"Recently, we adapted random walk arguments based on work of Nachmias and
Peres, Martin-L\""of, Karp and Aldous to give a simple proof of the asymptotic
normality of the size of the giant component in the random graph $G(n,p)$ above
the phase transition. Here we show that the same method applies to the
analogous model of random $k$-uniform hypergraphs, establishing asymptotic
normality throughout the (sparse) supercritical regime. Previously, asymptotic
normality was known only towards the two ends of this regime.",math.PR,math
"The conjecture of Leopoldt states that the $p$ - adic regulator of a number
field does not vanish. It was proved for the abelian case in 1967 by Brumer,
using Baker theory. We prove this conjecture for CM number fields $\K$. The
proof uses Iwasawa's methods -- especially Takagi Theory -- for deriving his
skew symmetric pairing, together with Kummer- and Class Field Theory.",math.NT,math
"We consider an initial/boundary value problem for one-dimensional
fractional-order parabolic equations with a space fractional derivative of
Riemann-Liouville type and order $\alpha\in (1,2)$. We study a spatial
semidiscrete scheme with the standard Galerkin finite element method with
piecewise linear finite elements, as well as fully discrete schemes based on
the backward Euler method and Crank-Nicolson method. Error estimates in the
$L^2\II$- and $H^{\alpha/2}\II$-norm are derived for the semidiscrete scheme,
and in the $L^2\II$-norm for the fully discrete schemes. These estimates are
for both smooth and nonsmooth initial data, and are expressed directly in terms
of the smoothness of the initial data. Extensive numerical results are
presented to illustrate the theoretical results.",math.NA,math
"Let $(A,\mathfrak{m})$ be a Noetherian local ring, $M$ a finite $A$-module
and $x_1,...,x_n\in \m$ such that $\lambda (M/\x M)$ is finite. Serre proved
that all partial Euler characteristics of $M$ with respect to $\x$ is
non-negative. This fact is easy to show when $A$ contains a field. We give an
elementary proof of Serre's result when $A$ does not contain a field.",math.AC,math
"In this series of papers, the primary goal is to enumerate Hamiltonian cycles
(HC's) on the grid cylinder graphs $P_{m+1}\times C_n$, where $n$ is allowed to
grow whilst $m$ is fixed. In Part~I, we studied the so-called non-contractible
HC's. Here, in Part~II, we proceed further on to the contractible case. We
propose two different novel characterizations of contractible HC's, from which
we construct digraphs for enumerating the contractible HC's. Given the
impression which the computational data for $m \leq 9$ convey, we conjecture
that the asymptotic domination of the contractible HC's versus the
non-contractible HC's, among the total number of HC's, depends on the parity of
$m$.}",math.CO,math
"Let $\A$ be a unital operator algebra and let $\alpha$ be an automorphism of
$\A$ that extends to a *-automorphism of its $\ca$-envelope $\cenv (\A)$. In
this paper we introduce the isometric semicrossed product $\A
\times_{\alpha}^{\is} \bbZ^+ $ and we show that $\cenv(\A \times_{\alpha}^{\is}
\bbZ^+) \simeq \cenv (\A) \times_{\alpha} \bbZ$. In contrast, the
$\ca$-envelope of the familiar contractive semicrossed product $\A
\times_{\alpha} \bbZ^+ $ may not equal $\cenv (\A) \times_{\alpha} \bbZ$. Our
main tool for calculating $\ca$-envelopes for semicrossed products is the
concept of a relative semicrossed product of an operator algebra, which we
explore in the more general context of injective endomorphisms.
  As an application, we extend a recent result of Davidson and Katsoulis to
tensor algebras of $\ca$-correspondences. We show that if $\T_{\X}^{+}$ is the
tensor algebra of a $\ca$-correspondence $(\X, \fA)$ and $\alpha$ a completely
isometric automorphism of $\T_{\X}^{+}$ that fixes the diagonal elementwise,
then the contractive semicrossed product satisfies $ \cenv(\T_{\X}^{+}
\times_{\alpha} \bbZ^+)\simeq \O_{\X} \times_{\alpha} \bbZ$, where $\O_{\X}$
denotes the Cuntz-Pimsner algebra of $(\X, \fA)$.",math.OA math.FA,math
"We prove a Weyl asymptotics $N(r) = c r^d + {\mathcal O}_{\epsilon}(r^{d -
\kappa + \epsilon})$, $\forall\, 0< \epsilon \ll 1$, for the counting function
$N(r) = \sharp\{\lambda_j \in {\mathbb C} \setminus \{0\}:\: |\lambda_j| \leq
r^2\}$, $r>1$, of the interior transmission eigenvalues (ITE), $\lambda_j$.
Here $0<\kappa\leq 1$ is such that there are no (ITE) in the region
$\{\lambda\in {\mathbb C}:\: |{\rm Im}\:\lambda|\geq C(| {\rm
Re}\:\lambda|+1)^{1-\frac{\kappa}{2}}\}$ for some $C>0$.",math.SP math-ph math.MP,math
"We consider a compact manifold of dimension greater than 2 and a differential
form of degree one which is closed but non-exact. This form, viewed as a
multi-valued function has a gradient vector field with respect to any
Riemannian metric. After S. Novikov's work and a complement by J.-C. Sikorav,
under some genericity assumptions these data yield a complex, called today the
Morse-Novikov complex. Due to the non-exactness of the form, its gradient has a
non-trivial dynamics in contrary to gradients of functions. In particular, it
is possible that the gradient has a homoclinic orbit. The one-form being fixed,
we investigate the codimension-one stratum in the space of gradients which is
formed by gradients having one simple homoclinic orbit. Such a stratum S breaks
up into a left and a right part separated by a substratum. The algebraic effect
on the Morse-Novikov complex of crossing S depends on the part, left or right,
which is crossed. The sudden creation of infinitely many new heteroclinic
orbits may happen. Moreover, some gradients with a simple homoclinic orbit are
approached by gradients with a simple homoclinic orbit of double energy. These
two phenomena are linked.",math.GT,math
"Due to the existence of incompatible observables, the propositional calculus
of a quantum system does not form a Boolean algebra but an orthomodular
lattice. Such lattice can be realised as a lattice of subspaces on a real,
complex or quaternionic Hilbert space, which motivated the formulation of real
and quaternionic quantum mechanics in addition to the usual complex
formulation. It was argued that any real quantum system admits a complex
structure that turns it into a complex quantum system and hence real quantum
mechanics was soon discarded. Several authors however developed a quaternionic
version of quantum mechanics and this version did not seem to be equivalent its
standard formulation on a complex Hilbert space.
  Motivated by some recently developed techniques from quaternionic operator
theory, we conjecture in this article that this not correct and that any
quaternionic quantum system is actually simply the quaternionification of a
complex quantum system. We then show that this conjecture holds true for
quaternionic relativistic elementary systems by applying some recent arguments
that were used to show the equivalence of real and complex elementary
relativistic systems. Finally, we conclude by discussing how the misconception
that complex and quaternionic quantum mechanics are inequivalent arose from
assuming the existence of a left multiplication on the Hilbert space, which is
physically not justified.",math.FA,math
"We consider parabolic subgroups of a general algebraic group over an
algebraically closed field $k$ whose Levi part has exactly $t$ factors. By a
classical theorem of Richardson, the nilradical of a parabolic subgroup $P$ has
an open dense $P$-orbit. In the complement to this dense orbit, there are
infinitely many orbits as soon as the number $t$ of factors in the Levi part is
$\ge 6$. In this paper, we describe the irreducible components of the
complement. In particular, we show that there are at most $t-1$ irreducible
components.",math.RT,math
"Let $G$ be a graph and $\mathcal {S}$ be a subset of $Z$. A vertex-coloring
$\mathcal {S}$-edge-weighting of $G$ is an assignment of weight $s$ by the
elements of $\mathcal {S}$ to each edge of $G$ so that adjacent vertices have
different sums of incident edges weights.
  It was proved that every 3-connected bipartite graph admits a vertex-coloring
$\{1,2\}$-edge-weighting (Lu, Yu and Zhang, (2011) \cite{LYZ}). In this paper,
we show that the following result: if a 3-edge-connected bipartite graph $G$
with minimum degree $\delta$ contains a vertex $u\in V(G)$ such that
$d_G(u)=\delta$ and $G-u$ is connected, then $G$ admits a vertex-coloring
$\mathcal {S}$-edge-weighting for $\mathcal {S}\in \{\{0,1\},\{1,2\}\}$. In
particular, we show that every 2-connected and 3-edge-connected bipartite graph
admits a vertex-coloring $\mathcal {S}$-edge-weighting for $\mathcal {S}\in
\{\{0,1\},\{1,2\}\}$. The bound is sharp, since there exists a family of
infinite bipartite graphs which are 2-connected and do not admit
vertex-coloring $\{1,2\}$-edge-weightings or vertex-coloring
$\{0,1\}$-edge-weightings.",math.CO,math
"In this paper, we show the equivalence of the sharp effectiveness results of
the strong openness property of multiplier ideal sheaves obtained in \cite{BG1}
using $\xi-$Bergman kernels and in \cite{Guan19} using minimal $L^2$ integrals.",math.CV,math
"Spectral unmixing aims at recovering the spectral signatures of materials,
called endmembers, mixed in a hyperspectral or multispectral image, along with
their abundances. A typical assumption is that the image contains one pure
pixel per endmember, in which case spectral unmixing reduces to identifying
these pixels. Many fully automated methods have been proposed in recent years,
but little work has been done to allow users to select areas where pure pixels
are present manually or using a segmentation algorithm. Additionally, in a
non-blind approach, several spectral libraries may be available rather than a
single one, with a fixed number (or an upper or lower bound) of endmembers to
chose from each. In this paper, we propose a multiple-dictionary constrained
low-rank matrix approximation model that address these two problems. We propose
an algorithm to compute this model, dubbed M2PALS, and its performance is
discussed on both synthetic and real hyperspectral images.",math.OC,math
"In this paper, we introduce a strong property $(A)$ and we study the transfer
of property $(A)$ and strong property $(A)$ in trivial ring extensions and
amalgamated duplication of a ring along an ideal. We also exhibit a class of
rings which satisfy property $(A)$ and do not satisfy strong property $(A)$.",math.AC,math
"This paper studies high-order evaluation complexity for partially separable
convexly-constrained optimization involving non-Lipschitzian group sparsity
terms in a nonconvex objective function. We propose a partially separable
adaptive regularization algorithm using a $p$-th order Taylor model and show
that the algorithm can produce an (epsilon,delta)-approximate q-th-order
stationary point in at most O(epsilon^{-(p+1)/(p-q+1)}) evaluations of the
objective function and its first p derivatives (whenever they exist). Our model
uses the underlying rotational symmetry of the Euclidean norm function to build
a Lipschitzian approximation for the non-Lipschitzian group sparsity terms,
which are defined by the group ell_2-ell_a norm with a in (0,1). The new result
shows that the partially-separable structure and non-Lipschitzian group
sparsity terms in the objective function may not affect the worst-case
evaluation complexity order.",math.OC,math
"We study symplectic resolutions of the Hilbert scheme of two points on a
surface with one ADE-singularity. We also characterize such singularities by
central fibers of their symplectic resolutions. As an application, we show that
these singularities are isomorphic to the Slodowy slices which are transversal
to the `sub-subregular' orbits in the nilpotent cones of ADE-types.",math.AG,math
"We analyze model-theoretic connected components in extensions of a given
group by abelian groups which are defined by means of 2-cocycles with finite
image. We characterize, in terms of these 2-cocycles, when the smallest
type-definable subgroup of the corresponding extension differs from the
smallest invariant subgroup. In some situations, we also describe the quotient
of these two connected components. Using our general results about extensions
of groups together with Matsumoto-Moore theory or various quasi-characters
considered in bounded cohomology, we obtain new classes of examples of groups
whose smallest type-definable subgroup of bounded index differs from the
smallest invariant subgroup of bounded index. This includes the first known
example of a group with this property found by Conversano and Pillay, namely
the universal cover of SL2(R) (intepreted in a monster model), as well as
various examples of different nature, e.g. some central extensions of free
groups or of fundamental groups of closed orientable surfaces. We also obtain a
variant of the example of Conversano and Pillay for SL2(Z) instead of SL2(R),
which (as most of our examples) was not accessible by the previously known
methods.",math.LO math.GR math.KT,math
"Let $X$ be a smooth projective complex curve. We prove that a Torelli type
theorem holds, under certain conditions, for the moduli space of
$\alpha$-polystable quadratic pairs on $X$ of rank 2.",math.AG,math
"In this paper we derive quantitative conditions under which a compactly
supported drift term depending on the direction of propagation blocks a
traveling wave solution or lets it pass almost unchanged. We give explicit
conditions on the drift term for blocking as well as almost unchanged
propagation in one spacial dimension.",math.AP,math
"We introduce a new invariant of bipartite chord diagrams and use it to
construct the first examples of groups with Dehn function $n^2\log n$ and other
small Dehn functions. Some of these groups have undecidable conjugacy problem.",math.GR math.GT,math
"A unitary and strongly rational vertex operator algebra (VOA) $V$ is called
strongly unitary if all irreducible $V$-modules are unitarizable. A strongly
unitary VOA $V$ is called completely unitary if for each unitary $V$-modules
$W_1$, $W_2$ the canonical nondegenerate Hermitian form on the fusion product
$W_1\boxtimes W_2$ is positive. It is known that if $V$ is completely unitary,
then the modular category of unitary $V$-modules is unitary [Gui19b], and all
simple VOA extensions of V are automatically unitary and moreover completely
unitary [Gui22, CGGH23].
  In this paper, we give a geometric characterization of the positivity of the
Hermitian product on $W_1$ and $W_2$, which helps us prove that the positivity
is always true when the fusion product $W_1\boxtimes W_2$ is an irreducible and
unitarizable $V$-module. We give several applications: (1) We show that if $V$
is a unitary (strongly rational) holomorphic VOA with a finite cyclic unitary
automorphism group $G$, and if $V^G$ is strongly unitary, then $V^G$ is
completely unitary. This result applies to the cyclic permutation orbifolds of
unitary holomophic VOAs. (2) We show that if $V$ is unitary and strongly
rational, and if $U$ is a simple current extension which is unitarizable as a
$V$-module, then $U$ is a unitary VOA.",math.QA math-ph math.MP math.RT,math
"Let $\alpha>0$ and $0<\gamma<1$. Define $g_{\alpha,\gamma}\colon
\mathbb{N}\to\mathbb{N}_0$ by $g_{\alpha,\gamma}(n)=\lfloor n\alpha
+\gamma\rfloor$, where $\lfloor x \rfloor$ is the largest integer less than or
equal to $x$. The set
$g_{\alpha,\gamma}(\mathbb{N})=\{g_{\alpha,\gamma}(n)\colon n\in\mathbb{N}\}$
is called the $\gamma$-nonhomogeneous spectrum of $\alpha$. By extension, the
functions $g_{\alpha,\gamma}$ are referred to as spectra. In 1996, Bergelson,
Hindman and Kra showed that the functions $g_{\alpha,\gamma}$ preserve some
largeness of subsets of $\mathbb{N}$, that is, if a subset $A$ of $\mathbb{N}$
is an IP-set, a central set, an IP$^*$-set, or a central$^*$-set, then
$g_{\alpha,\gamma}(A)$ is the corresponding object for all $\alpha>0$ and
$0<\gamma<1$. In 2012, Hindman and Johnson extended this result to include
several other notions of largeness: C-sets, J-sets, strongly central sets, and
piecewise syndetic sets. We adopt a dynamical approach to this issue and build
a correspondence between the preservation of spectra and the lift property of
suspension. As an application, we give a unified proof of some known results
and also obtain some new results.",math.DS math.NT,math
"In this paper, we consider inverse shape problems coming from diffuse optical
tomography and inverse scattering. In both problems, our goal is to reconstruct
small volume interior regions from measured data on the exterior surface of an
object. In order to achieve this, we will derive an asymptotic expansion of the
reciprocity gap functional associated with each problem. The reciprocity gap
functional takes in the measured Cauchy data on the exterior surface of the
object. In diffuse optical tomography, we prove that a MUSIC-type algorithm can
be used to recover the unknown subregions. This gives an analytically rigorous
and computationally simple method for recovering the small volume regions. For
the problem coming from inverse scattering, we recover the subregions of
interest via a direct sampling method. The direct sampling method presented
here allows us to accurately recover the small volume region from one pair of
Cauchy data. We also prove that the direct sampling method is stable with
respect to noisy data. Numerical examples will be presented for both cases in
two dimensions where the measurement surface is the unit circle.",math.AP,math
"By the Mather-Yau theorem, a complex hypersurface germ $V$ with isolated
singularity is completely determined by its moduli algebra $A(V)$. The proof of
the theorem does not provide an explicit procedure for recovering $V$ from
$A(V)$, and finding such a procedure is a long-standing open problem. In this
paper, we present an explicit way for reconstructing $V$ from $A(V)$ up to
biholomorphic equivalence under the assumption that the singularity of $V$ is
homogeneous, in which case $A(V)$ coincides with the Milnor algebra of $V$.",math.CV,math
"We show that each integral Borel cohomology class of a connected Lie group G
can be represented by a Borel bounded cocycle if and only if the radical of G
is linear. This leads to a generalization of Gromov's boundedness theorem on
characteristic classes of flat bundles.",math.AT math.GR,math
"Let $X$ be a hypersurface in $\mathbb{P}^N$ with $N\geq 3$ defined over a
finite field. The main result of this note is the classification, up to
projective equivalence, of hypersurfaces $X$ as above without a linear
component when the number of their rational points achieves the Homma-Kim
bound.",math.AG,math
